duration_conf,init_conf,jours_confinement,nbIr,nbR,nbS,nb_confinement,pic_max,relesae_conf,seed
49.77675211730905,1.0,62.5,0.0,115.0,85.0,5.0,65.0,6.880673879174711,264294778
49.77675211730905,1.0,50.0,0.0,70.0,130.0,4.0,48.0,6.880673879174711,659522610
49.77675211730905,1.0,50.0,0.0,101.0,99.0,4.0,52.0,6.880673879174711,1161656521
49.77675211730905,1.0,75.0,0.0,87.0,113.0,6.0,39.0,6.880673879174711,-1647115088
49.77675211730905,1.0,37.25,0.0,69.0,131.0,3.0,51.0,6.880673879174711,-111459523
49.77675211730905,1.0,50.25,0.0,79.0,121.0,5.0,46.0,6.880673879174711,-628357190
49.77675211730905,1.0,25.0,0.0,70.0,130.0,2.0,52.0,6.880673879174711,-458093626
49.77675211730905,1.0,62.5,0.0,97.0,103.0,5.0,43.0,6.880673879174711,1109006229
49.77675211730905,1.0,37.5,0.0,58.0,142.0,3.0,42.0,6.880673879174711,-1490855058
49.77675211730905,1.0,50.0,0.0,69.0,131.0,4.0,50.0,6.880673879174711,-2012425734
49.77675211730905,1.0,87.5,0.0,109.0,91.0,7.0,43.0,6.880673879174711,1910495180
49.77675211730905,1.0,37.5,0.0,72.0,128.0,3.0,43.0,6.880673879174711,808246808
49.77675211730905,1.0,50.0,0.0,93.0,107.0,4.0,52.0,6.880673879174711,-1282499404
49.77675211730905,1.0,62.5,0.0,91.0,109.0,5.0,51.0,6.880673879174711,-734737775
49.77675211730905,1.0,37.5,0.0,66.0,134.0,3.0,50.0,6.880673879174711,2005703706
49.77675211730905,1.0,37.5,0.0,110.0,90.0,3.0,68.0,6.880673879174711,-1071436742
49.77675211730905,1.0,37.5,0.0,74.0,126.0,3.0,48.0,6.880673879174711,-1056100146
49.77675211730905,1.0,50.0,0.0,104.0,96.0,4.0,50.0,6.880673879174711,-864926118
49.77675211730905,1.0,37.5,0.0,91.0,109.0,3.0,60.0,6.880673879174711,199261828
49.77675211730905,1.0,37.75,0.0,99.0,101.0,4.0,54.0,6.880673879174711,-732315701
49.77675211730905,1.0,50.0,0.0,79.0,121.0,4.0,59.0,6.880673879174711,1576940928
49.77675211730905,1.0,62.5,0.0,94.0,106.0,5.0,52.0,6.880673879174711,1602841099
49.77675211730905,1.0,37.5,0.0,94.0,106.0,3.0,65.0,6.880673879174711,613411892
49.77675211730905,1.0,50.0,0.0,111.0,89.0,4.0,69.0,6.880673879174711,1915808772
49.77675211730905,1.0,50.0,0.0,89.0,111.0,4.0,46.0,6.880673879174711,-1843179546
49.77675211730905,1.0,25.0,0.0,65.0,135.0,2.0,50.0,6.880673879174711,-1676483611
49.77675211730905,1.0,37.5,0.0,59.0,141.0,3.0,37.0,6.880673879174711,-1746134920
49.77675211730905,1.0,50.0,0.0,91.0,109.0,4.0,44.0,6.880673879174711,208394152
49.77675211730905,1.0,50.0,0.0,85.0,115.0,4.0,58.0,6.880673879174711,-2134712401
49.77675211730905,1.0,37.5,0.0,54.0,146.0,3.0,43.0,6.880673879174711,1872666159
49.77675211730905,1.0,25.0,0.0,110.0,90.0,2.0,94.0,6.880673879174711,1166052155
49.77675211730905,1.0,50.0,0.0,78.0,122.0,4.0,53.0,6.880673879174711,693699733
49.77675211730905,1.0,50.0,0.0,73.0,127.0,4.0,50.0,6.880673879174711,-1475895290
49.77675211730905,1.0,45.5,0.0,83.0,117.0,4.0,50.0,6.880673879174711,-186336677
49.77675211730905,1.0,37.5,0.0,71.0,129.0,3.0,48.0,6.880673879174711,-1099806451
49.77675211730905,1.0,25.0,0.0,42.0,158.0,2.0,39.0,6.880673879174711,-803396183
48.75528182127247,1.0,43.5,0.0,119.0,81.0,4.0,67.0,12.203701806960776,955588170
49.77675211730905,1.0,37.5,0.0,66.0,134.0,3.0,48.0,6.880673879174711,-196445788
48.75528182127247,1.0,60.0,0.0,126.0,74.0,5.0,49.0,12.203701806960776,1935217521
48.75528182127247,1.0,48.25,0.0,85.0,115.0,4.0,39.0,12.203701806960776,1845122243
49.77675211730905,1.0,25.0,0.0,77.0,123.0,2.0,63.0,6.880673879174711,-1117239096
49.77675211730905,1.0,37.5,0.0,66.0,134.0,3.0,54.0,6.880673879174711,1271318136
49.77675211730905,1.0,37.5,0.0,63.0,137.0,3.0,46.0,6.880673879174711,701624405
49.77675211730905,1.0,62.5,0.0,132.0,68.0,5.0,63.0,6.880673879174711,1147172886
49.77675211730905,1.0,50.0,0.0,116.0,84.0,4.0,57.0,6.880673879174711,-1865321239
49.77675211730905,1.0,50.0,0.0,95.0,105.0,4.0,58.0,6.880673879174711,-263317857
49.77675211730905,1.0,50.0,0.0,65.0,135.0,4.0,43.0,6.880673879174711,-1144977080
48.75528182127247,1.0,48.25,0.0,143.0,57.0,4.0,62.0,12.203701806960776,-581573441
48.75528182127247,1.0,36.25,0.0,67.0,133.0,3.0,41.0,12.203701806960776,1456007174
48.75528182127247,1.0,36.0,0.0,67.0,133.0,3.0,45.0,12.203701806960776,2000192134
48.75528182127247,1.0,48.25,0.0,109.0,91.0,4.0,60.0,12.203701806960776,636636852
48.75528182127247,1.0,36.25,0.0,85.0,115.0,3.0,52.0,12.203701806960776,-2030401206
49.77675211730905,1.0,88.25,0.0,111.0,89.0,8.0,49.0,6.880673879174711,1729949195
48.75528182127247,1.0,60.25,0.0,138.0,62.0,5.0,62.0,12.203701806960776,-704107446
48.75528182127247,1.0,59.25,0.0,117.0,83.0,5.0,75.0,12.203701806960776,-1611725259
48.75528182127247,1.0,36.25,0.0,83.0,117.0,3.0,50.0,12.203701806960776,-100710582
49.77675211730905,1.0,50.0,0.0,103.0,97.0,4.0,57.0,6.880673879174711,-870419469
49.77675211730905,1.0,37.5,0.0,60.0,140.0,3.0,33.0,6.880673879174711,-1189482888
49.77675211730905,1.0,50.0,0.0,84.0,116.0,4.0,48.0,6.880673879174711,750419872
49.77675211730905,1.0,37.5,0.0,106.0,94.0,3.0,71.0,6.880673879174711,-1772984885
49.77675211730905,1.0,50.0,0.0,101.0,99.0,4.0,67.0,6.880673879174711,-1766322156
48.75528182127247,1.0,48.25,0.0,115.0,85.0,4.0,49.0,12.203701806960776,-137913716
48.75528182127247,1.0,36.25,0.0,112.0,88.0,3.0,75.0,12.203701806960776,1460901123
48.75528182127247,1.0,36.25,0.0,67.0,133.0,3.0,50.0,12.203701806960776,-352797560
48.75528182127247,1.0,36.25,0.0,60.0,140.0,3.0,44.0,12.203701806960776,1397837414
48.75528182127247,1.0,48.25,0.0,126.0,74.0,4.0,54.0,12.203701806960776,195047990
48.75528182127247,1.0,47.75,0.0,95.0,105.0,4.0,56.0,12.203701806960776,-1809279157
48.75528182127247,1.0,72.25,0.0,118.0,82.0,6.0,51.0,12.203701806960776,1495583376
48.75528182127247,1.0,48.25,0.0,101.0,99.0,4.0,54.0,12.203701806960776,-1809061982
48.75528182127247,1.0,48.25,0.0,137.0,63.0,4.0,71.0,12.203701806960776,1443460317
48.75528182127247,1.0,36.25,0.0,155.0,45.0,3.0,84.0,12.203701806960776,-1200569535
48.75528182127247,1.0,60.25,0.0,133.0,67.0,5.0,55.0,12.203701806960776,-598271995
48.75528182127247,1.0,36.25,0.0,108.0,92.0,3.0,52.0,12.203701806960776,1942972346
48.75528182127247,1.0,60.25,0.0,143.0,57.0,5.0,56.0,12.203701806960776,197075393
48.75528182127247,1.0,36.25,0.0,97.0,103.0,3.0,51.0,12.203701806960776,1756130075
48.75528182127247,1.0,35.5,0.0,74.0,126.0,3.0,58.0,12.203701806960776,2049331302
48.75528182127247,1.0,36.25,0.0,84.0,116.0,3.0,50.0,12.203701806960776,-830217420
48.75528182127247,1.0,48.25,0.0,110.0,90.0,4.0,47.0,12.203701806960776,1479549482
48.75528182127247,1.0,48.25,0.0,137.0,63.0,4.0,62.0,12.203701806960776,-1842808427
48.75528182127247,1.0,48.25,0.0,97.0,103.0,4.0,35.0,12.203701806960776,-1685357527
48.75528182127247,1.0,47.5,0.0,119.0,81.0,4.0,74.0,12.203701806960776,1095676947
48.75528182127247,1.0,53.0,0.0,78.0,122.0,5.0,43.0,12.203701806960776,547354913
48.75528182127247,1.0,60.25,0.0,119.0,81.0,5.0,44.0,12.203701806960776,883815494
48.75528182127247,1.0,24.25,0.0,72.0,128.0,2.0,59.0,12.203701806960776,981117414
48.75528182127247,1.0,36.25,0.0,81.0,119.0,3.0,50.0,12.203701806960776,-1523740539
48.75528182127247,1.0,36.25,0.0,88.0,112.0,3.0,56.0,12.203701806960776,696555528
48.75528182127247,1.0,60.25,0.0,106.0,94.0,5.0,57.0,12.203701806960776,1168814100
48.75528182127247,1.0,36.25,0.0,113.0,87.0,3.0,61.0,12.203701806960776,2090689934
48.75528182127247,1.0,72.25,0.0,113.0,87.0,6.0,42.0,12.203701806960776,-1878844846
48.75528182127247,1.0,48.25,0.0,107.0,93.0,4.0,59.0,12.203701806960776,622685761
48.75528182127247,1.0,50.0,0.0,118.0,82.0,5.0,53.0,12.203701806960776,1082991625
48.75528182127247,1.0,72.25,0.0,122.0,78.0,6.0,52.0,12.203701806960776,1577533188
48.75528182127247,1.0,36.25,0.0,81.0,119.0,3.0,48.0,12.203701806960776,-653039092
48.75528182127247,1.0,72.25,0.0,123.0,77.0,6.0,59.0,12.203701806960776,33537644
48.75528182127247,1.0,48.25,0.0,83.0,117.0,4.0,63.0,12.203701806960776,-1897098366
48.75528182127247,1.0,48.25,0.0,110.0,90.0,4.0,55.0,12.203701806960776,975756374
48.75528182127247,1.0,48.25,0.0,65.0,135.0,4.0,41.0,12.203701806960776,-1145892784
48.75528182127247,1.0,48.25,0.0,103.0,97.0,4.0,51.0,12.203701806960776,2044318332
48.75528182127247,1.0,48.25,0.0,102.0,98.0,4.0,47.0,12.203701806960776,343060886
48.75528182127247,1.0,48.25,0.0,85.0,115.0,4.0,43.0,12.203701806960776,838363091
48.75528182127247,1.0,47.5,0.0,99.0,101.0,4.0,50.0,12.203701806960776,170124956
48.75528182127247,1.0,48.25,0.0,109.0,91.0,4.0,50.0,12.203701806960776,-505671992
48.75528182127247,1.0,33.0,0.0,109.0,91.0,3.0,86.0,12.203701806960776,485207793
48.75528182127247,1.0,48.25,0.0,94.0,106.0,4.0,54.0,12.203701806960776,-842601767
48.75528182127247,1.0,47.75,0.0,126.0,74.0,4.0,66.0,12.203701806960776,-772547437
48.75528182127247,1.0,48.25,0.0,132.0,68.0,4.0,58.0,12.203701806960776,-1625656952
48.75528182127247,1.0,60.25,0.0,108.0,92.0,5.0,54.0,12.203701806960776,-1519943398
48.75528182127247,1.0,47.25,0.0,129.0,71.0,4.0,74.0,12.203701806960776,-1545365055
48.75528182127247,1.0,47.5,0.0,128.0,72.0,4.0,60.0,12.203701806960776,1418959678
48.75528182127247,1.0,48.25,0.0,102.0,98.0,4.0,43.0,12.203701806960776,995102986
48.75528182127247,1.0,37.25,0.0,92.0,108.0,4.0,42.0,12.203701806960776,-601053283
48.75528182127247,1.0,84.25,0.0,128.0,72.0,7.0,45.0,12.203701806960776,-1414153327
48.75528182127247,1.0,60.25,0.0,91.0,109.0,5.0,44.0,12.203701806960776,-1496070684
48.75528182127247,1.0,60.25,0.0,116.0,84.0,5.0,60.0,12.203701806960776,69452847
48.75528182127247,1.0,48.25,0.0,91.0,109.0,4.0,44.0,12.203701806960776,1338573956
48.75528182127247,1.0,48.25,0.0,135.0,65.0,4.0,72.0,12.203701806960776,-281979255
48.75528182127247,1.0,48.25,0.0,78.0,122.0,4.0,48.0,12.203701806960776,-1918842693
48.75528182127247,1.0,40.75,0.0,93.0,107.0,4.0,56.0,12.203701806960776,-157941414
48.75528182127247,1.0,48.25,0.0,113.0,87.0,4.0,57.0,12.203701806960776,178489390
48.75528182127247,1.0,72.25,0.0,76.0,124.0,6.0,35.0,12.203701806960776,-599750306
48.75528182127247,1.0,72.25,0.0,120.0,80.0,6.0,57.0,12.203701806960776,1198216043
48.75528182127247,1.0,36.25,0.0,98.0,102.0,3.0,59.0,12.203701806960776,222268086
48.75528182127247,1.0,48.25,0.0,113.0,87.0,4.0,47.0,12.203701806960776,-794159872
48.75528182127247,1.0,72.25,0.0,102.0,98.0,6.0,45.0,12.203701806960776,39157011
48.75528182127247,1.0,36.25,0.0,73.0,127.0,3.0,52.0,12.203701806960776,-1564418125
48.75528182127247,1.0,73.5,0.0,116.0,84.0,7.0,46.0,12.203701806960776,237486786
48.75528182127247,1.0,42.5,0.0,62.0,138.0,4.0,43.0,12.203701806960776,2008805361
48.75528182127247,1.0,48.25,0.0,120.0,80.0,4.0,89.0,12.203701806960776,1647251606
48.75528182127247,1.0,60.25,0.0,99.0,101.0,5.0,57.0,12.203701806960776,1287171158
48.75528182127247,1.0,36.25,0.0,108.0,92.0,3.0,50.0,12.203701806960776,-79395831
48.75528182127247,1.0,60.25,0.0,105.0,95.0,5.0,60.0,12.203701806960776,732821228
48.75528182127247,1.0,60.25,0.0,131.0,69.0,5.0,68.0,12.203701806960776,-976311472
48.75528182127247,1.0,36.25,0.0,118.0,82.0,3.0,62.0,12.203701806960776,1391557881
48.75528182127247,1.0,60.25,0.0,138.0,62.0,5.0,57.0,12.203701806960776,238500959
44.2745197601485,1.0,45.0,0.0,123.0,77.0,4.0,63.0,13.878377020635504,1510661647
44.2745197601485,1.0,56.25,0.0,179.0,21.0,5.0,86.0,13.878377020635504,-1748424969
44.2745197601485,1.0,56.25,0.0,129.0,71.0,5.0,77.0,13.878377020635504,1122034829
48.75528182127247,1.0,47.5,0.0,102.0,98.0,4.0,51.0,12.203701806960776,115732386
48.75528182127247,1.0,48.25,0.0,120.0,80.0,4.0,51.0,12.203701806960776,-1864410
48.75528182127247,1.0,36.25,0.0,78.0,122.0,3.0,40.0,12.203701806960776,1454449549
48.75528182127247,1.0,48.25,0.0,105.0,95.0,4.0,51.0,12.203701806960776,-163405878
48.75528182127247,1.0,36.25,0.0,85.0,115.0,3.0,53.0,12.203701806960776,1215718311
48.75528182127247,1.0,48.25,0.0,99.0,101.0,4.0,44.0,12.203701806960776,1080589597
44.2745197601485,1.0,51.75,0.0,168.0,32.0,5.0,88.0,13.878377020635504,-1413736064
44.2745197601485,1.0,33.75,0.0,112.0,88.0,3.0,79.0,13.878377020635504,310222412
48.75528182127247,1.0,48.25,0.0,85.0,115.0,4.0,53.0,12.203701806960776,-1955958752
44.2745197601485,1.0,56.25,0.0,161.0,39.0,5.0,72.0,13.878377020635504,1610403932
44.2745197601485,1.0,45.0,0.0,144.0,56.0,4.0,65.0,13.878377020635504,356731569
44.2745197601485,1.0,56.25,0.0,145.0,55.0,5.0,75.0,13.878377020635504,1831145745
48.75528182127247,1.0,48.25,0.0,116.0,84.0,4.0,58.0,12.203701806960776,844795548
44.2745197601485,1.0,67.5,0.0,113.0,87.0,6.0,50.0,13.878377020635504,1816500631
44.2745197601485,1.0,67.5,0.0,129.0,71.0,6.0,62.0,13.878377020635504,1248627830
44.2745197601485,1.0,45.0,0.0,143.0,57.0,4.0,76.0,13.878377020635504,1214590899
44.2745197601485,1.0,45.0,0.0,120.0,80.0,4.0,69.0,13.878377020635504,-451649418
44.2745197601485,1.0,67.5,0.0,150.0,50.0,6.0,77.0,13.878377020635504,-1299340697
44.2745197601485,1.0,56.25,0.0,167.0,33.0,5.0,59.0,13.878377020635504,-2067596587
44.2745197601485,1.0,45.0,0.0,166.0,34.0,4.0,84.0,13.878377020635504,-1335227782
44.2745197601485,1.0,56.25,0.0,128.0,72.0,5.0,58.0,13.878377020635504,-1363584617
44.2745197601485,1.0,45.0,0.0,154.0,46.0,4.0,75.0,13.878377020635504,-1389002691
44.2745197601485,1.0,44.25,0.0,160.0,40.0,4.0,93.0,13.878377020635504,1005222086
44.2745197601485,1.0,45.0,0.0,162.0,38.0,4.0,81.0,13.878377020635504,-453470742
44.2745197601485,1.0,56.25,0.0,141.0,59.0,5.0,56.0,13.878377020635504,-1054320071
44.2745197601485,1.0,45.0,0.0,165.0,35.0,4.0,68.0,13.878377020635504,-442538164
44.2745197601485,1.0,56.0,0.0,155.0,45.0,5.0,78.0,13.878377020635504,-185247017
44.2745197601485,1.0,45.0,0.0,116.0,84.0,4.0,58.0,13.878377020635504,1545021497
44.2745197601485,1.0,56.25,0.0,166.0,34.0,5.0,63.0,13.878377020635504,352550891
44.2745197601485,1.0,45.0,0.0,134.0,66.0,4.0,58.0,13.878377020635504,-456547632
44.2745197601485,1.0,45.0,0.0,144.0,56.0,4.0,84.0,13.878377020635504,1155179192
44.2745197601485,1.0,53.0,0.0,116.0,84.0,5.0,56.0,13.878377020635504,-559156128
44.2745197601485,1.0,56.25,0.0,116.0,84.0,5.0,56.0,13.878377020635504,-122040490
44.2745197601485,1.0,45.0,0.0,171.0,29.0,4.0,85.0,13.878377020635504,1868692417
44.2745197601485,1.0,45.0,0.0,117.0,83.0,4.0,55.0,13.878377020635504,-477060968
44.2745197601485,1.0,45.0,0.0,157.0,43.0,4.0,74.0,13.878377020635504,1202342682
44.2745197601485,1.0,56.25,0.0,176.0,24.0,5.0,71.0,13.878377020635504,-1374528265
44.2745197601485,1.0,56.25,0.0,153.0,47.0,5.0,63.0,13.878377020635504,847171441
44.2745197601485,1.0,45.0,0.0,138.0,62.0,4.0,82.0,13.878377020635504,908314707
44.2745197601485,1.0,33.75,0.0,148.0,52.0,3.0,92.0,13.878377020635504,-753716526
44.2745197601485,1.0,45.0,0.0,181.0,19.0,4.0,92.0,13.878377020635504,1383730244
44.2745197601485,1.0,55.75,0.0,145.0,55.0,5.0,76.0,13.878377020635504,-1459355182
44.2745197601485,1.0,56.25,0.0,167.0,33.0,5.0,73.0,13.878377020635504,1834297986
44.2745197601485,1.0,90.0,0.0,133.0,67.0,8.0,63.0,13.878377020635504,-2028275485
44.2745197601485,1.0,45.0,0.0,127.0,73.0,4.0,63.0,13.878377020635504,-620787974
44.2745197601485,1.0,45.0,0.0,155.0,45.0,4.0,83.0,13.878377020635504,-969283451
44.2745197601485,1.0,67.5,0.0,144.0,56.0,6.0,67.0,13.878377020635504,-1726664586
44.2745197601485,1.0,33.75,0.0,100.0,100.0,3.0,54.0,13.878377020635504,1401910626
44.2745197601485,1.0,56.25,0.0,158.0,42.0,5.0,65.0,13.878377020635504,212255846
44.2745197601485,1.0,45.0,0.0,147.0,53.0,4.0,79.0,13.878377020635504,-41919963
44.2745197601485,1.0,32.0,0.0,87.0,113.0,3.0,67.0,13.878377020635504,785415997
44.2745197601485,1.0,33.75,0.0,156.0,44.0,3.0,85.0,13.878377020635504,-704796506
44.2745197601485,1.0,33.75,0.0,121.0,79.0,3.0,68.0,13.878377020635504,1820925348
44.2745197601485,1.0,56.25,0.0,178.0,22.0,5.0,94.0,13.878377020635504,-1948312761
44.2745197601485,1.0,45.0,0.0,140.0,60.0,4.0,71.0,13.878377020635504,166851846
44.2745197601485,1.0,56.25,0.0,162.0,38.0,5.0,78.0,13.878377020635504,1945265733
44.2745197601485,1.0,79.25,0.0,117.0,83.0,8.0,56.0,13.878377020635504,-1902595884
44.2745197601485,1.0,45.0,0.0,134.0,66.0,4.0,62.0,13.878377020635504,-1714237292
44.2745197601485,1.0,56.25,0.0,160.0,40.0,5.0,75.0,13.878377020635504,570271897
44.2745197601485,1.0,45.0,0.0,152.0,48.0,4.0,97.0,13.878377020635504,-95589754
44.2745197601485,1.0,45.0,0.0,165.0,35.0,4.0,75.0,13.878377020635504,-1291615166
44.2745197601485,1.0,33.75,0.0,148.0,52.0,3.0,88.0,13.878377020635504,1084604685
44.2745197601485,1.0,56.25,0.0,164.0,36.0,5.0,81.0,13.878377020635504,-1035070438
44.2745197601485,1.0,45.0,0.0,152.0,48.0,4.0,71.0,13.878377020635504,491904588
44.2745197601485,1.0,67.5,0.0,155.0,45.0,6.0,80.0,13.878377020635504,1516940588
44.2745197601485,1.0,45.0,0.0,150.0,50.0,4.0,75.0,13.878377020635504,1674406953
44.2745197601485,1.0,45.0,0.0,147.0,53.0,4.0,83.0,13.878377020635504,430966634
44.2745197601485,1.0,45.0,0.0,170.0,30.0,4.0,79.0,13.878377020635504,-358720633
44.2745197601485,1.0,45.0,0.0,133.0,67.0,4.0,60.0,13.878377020635504,-1854848173
44.2745197601485,1.0,67.5,0.0,157.0,43.0,6.0,77.0,13.878377020635504,-1377030401
44.2745197601485,1.0,67.5,0.0,129.0,71.0,6.0,48.0,13.878377020635504,-259580426
44.2745197601485,1.0,51.75,0.0,163.0,37.0,5.0,71.0,13.878377020635504,-2127117482
44.2745197601485,1.0,56.25,0.0,142.0,58.0,5.0,61.0,13.878377020635504,905780175
44.2745197601485,1.0,44.5,0.0,129.0,71.0,4.0,84.0,13.878377020635504,-1734996818
44.2745197601485,1.0,45.0,0.0,119.0,81.0,4.0,68.0,13.878377020635504,-101388448
50.48455398416215,37.53502700265362,25.5,0.0,169.0,31.0,2.0,160.0,36.760915309932074,-861400146
44.2745197601485,1.0,45.0,0.0,151.0,49.0,4.0,90.0,13.878377020635504,888001898
44.2745197601485,1.0,90.0,0.0,173.0,27.0,8.0,75.0,13.878377020635504,1857247196
44.2745197601485,1.0,78.0,0.0,143.0,57.0,7.0,51.0,13.878377020635504,-2139223222
44.2745197601485,1.0,56.25,0.0,161.0,39.0,5.0,72.0,13.878377020635504,943133182
44.2745197601485,1.0,56.25,0.0,139.0,61.0,5.0,67.0,13.878377020635504,-982036155
44.2745197601485,1.0,56.25,0.0,131.0,69.0,5.0,54.0,13.878377020635504,-965809660
44.2745197601485,1.0,33.75,0.0,137.0,63.0,3.0,89.0,13.878377020635504,-2077242353
44.2745197601485,1.0,67.5,0.0,173.0,27.0,6.0,67.0,13.878377020635504,1681177484
50.48455398416215,37.53502700265362,25.5,0.0,185.0,15.0,2.0,176.0,36.760915309932074,-1816879096
44.2745197601485,1.0,56.25,0.0,155.0,45.0,5.0,77.0,13.878377020635504,-757240534
50.48455398416215,37.53502700265362,25.5,0.0,184.0,16.0,2.0,177.0,36.760915309932074,233093596
44.2745197601485,1.0,56.25,0.0,162.0,38.0,5.0,97.0,13.878377020635504,-611494742
44.2745197601485,1.0,45.0,0.0,170.0,30.0,4.0,103.0,13.878377020635504,-1829013847
50.48455398416215,37.53502700265362,25.5,0.0,173.0,27.0,2.0,152.0,36.760915309932074,-1089458913
50.48455398416215,37.53502700265362,22.5,0.0,187.0,13.0,2.0,181.0,36.760915309932074,-561075471
50.48455398416215,37.53502700265362,25.5,0.0,189.0,11.0,2.0,175.0,36.760915309932074,1475503609
50.48455398416215,37.53502700265362,25.5,0.0,184.0,16.0,2.0,167.0,36.760915309932074,1875365410
50.48455398416215,37.53502700265362,25.5,0.0,186.0,14.0,2.0,181.0,36.760915309932074,1901816247
50.48455398416215,37.53502700265362,38.25,0.0,181.0,19.0,3.0,156.0,36.760915309932074,-2101731764
50.48455398416215,37.53502700265362,25.5,0.0,178.0,22.0,2.0,172.0,36.760915309932074,1811659897
50.48455398416215,37.53502700265362,38.25,0.0,183.0,17.0,3.0,155.0,36.760915309932074,1497769889
50.48455398416215,37.53502700265362,25.5,0.0,189.0,11.0,2.0,179.0,36.760915309932074,1532188500
50.48455398416215,37.53502700265362,25.5,0.0,188.0,12.0,2.0,182.0,36.760915309932074,1428910415
44.2745197601485,1.0,44.25,0.0,78.0,122.0,4.0,49.0,13.878377020635504,2060192948
44.2745197601485,1.0,45.0,0.0,155.0,45.0,4.0,71.0,13.878377020635504,2916303
44.2745197601485,1.0,56.25,0.0,151.0,49.0,5.0,72.0,13.878377020635504,-1425063290
44.2745197601485,1.0,45.0,0.0,130.0,70.0,4.0,72.0,13.878377020635504,-1567120100
50.48455398416215,37.53502700265362,25.5,0.0,185.0,15.0,2.0,165.0,36.760915309932074,965774165
50.48455398416215,37.53502700265362,25.5,0.0,186.0,14.0,2.0,168.0,36.760915309932074,1186622197
50.48455398416215,37.53502700265362,25.5,0.0,188.0,12.0,2.0,179.0,36.760915309932074,-1279139530
50.48455398416215,37.53502700265362,30.25,0.0,178.0,22.0,3.0,151.0,36.760915309932074,1141208599
50.48455398416215,37.53502700265362,25.5,0.0,192.0,8.0,2.0,184.0,36.760915309932074,-1592003200
50.48455398416215,37.53502700265362,25.5,0.0,176.0,24.0,2.0,143.0,36.760915309932074,-597380408
50.48455398416215,37.53502700265362,25.5,0.0,184.0,16.0,2.0,178.0,36.760915309932074,524120550
50.48455398416215,37.53502700265362,25.5,0.0,181.0,19.0,2.0,153.0,36.760915309932074,1609001424
50.48455398416215,37.53502700265362,17.75,0.0,193.0,7.0,2.0,192.0,36.760915309932074,-2131193660
50.48455398416215,37.53502700265362,25.5,0.0,187.0,13.0,2.0,172.0,36.760915309932074,-2090685958
50.48455398416215,37.53502700265362,25.5,0.0,187.0,13.0,2.0,182.0,36.760915309932074,1936166050
50.48455398416215,37.53502700265362,18.0,0.0,185.0,15.0,2.0,183.0,36.760915309932074,312626607
50.48455398416215,37.53502700265362,25.5,0.0,187.0,13.0,2.0,180.0,36.760915309932074,1329416478
50.48455398416215,37.53502700265362,25.5,0.0,180.0,20.0,2.0,164.0,36.760915309932074,805384292
50.48455398416215,37.53502700265362,25.5,0.0,184.0,16.0,2.0,149.0,36.760915309932074,-756629927
50.48455398416215,37.53502700265362,18.5,0.0,179.0,21.0,2.0,178.0,36.760915309932074,-1018893280
50.48455398416215,37.53502700265362,25.5,0.0,174.0,26.0,2.0,169.0,36.760915309932074,2073785916
50.48455398416215,37.53502700265362,25.5,0.0,187.0,13.0,2.0,177.0,36.760915309932074,1350291183
50.48455398416215,37.53502700265362,25.5,0.0,173.0,27.0,2.0,167.0,36.760915309932074,1217188618
50.48455398416215,37.53502700265362,25.5,0.0,167.0,33.0,2.0,161.0,36.760915309932074,-1949392843
50.48455398416215,37.53502700265362,25.5,0.0,184.0,16.0,2.0,148.0,36.760915309932074,-508691355
50.48455398416215,37.53502700265362,25.5,0.0,175.0,25.0,2.0,165.0,36.760915309932074,730256998
50.48455398416215,37.53502700265362,25.5,0.0,188.0,12.0,2.0,180.0,36.760915309932074,-890066825
50.48455398416215,37.53502700265362,25.5,0.0,191.0,9.0,2.0,177.0,36.760915309932074,-1149383636
50.48455398416215,37.53502700265362,25.5,0.0,184.0,16.0,2.0,174.0,36.760915309932074,1815042023
50.48455398416215,37.53502700265362,31.0,0.0,168.0,32.0,3.0,164.0,36.760915309932074,-1310999732
50.48455398416215,37.53502700265362,21.0,0.0,171.0,29.0,2.0,167.0,36.760915309932074,1602098646
50.48455398416215,37.53502700265362,25.5,0.0,177.0,23.0,2.0,166.0,36.760915309932074,858347235
50.48455398416215,37.53502700265362,25.5,0.0,168.0,32.0,2.0,152.0,36.760915309932074,-629626150
50.48455398416215,37.53502700265362,25.5,0.0,188.0,12.0,2.0,180.0,36.760915309932074,2021315370
50.48455398416215,37.53502700265362,25.5,0.0,180.0,20.0,2.0,173.0,36.760915309932074,-674263990
50.48455398416215,37.53502700265362,25.5,0.0,178.0,22.0,2.0,174.0,36.760915309932074,1888651131
50.48455398416215,37.53502700265362,25.5,0.0,189.0,11.0,2.0,179.0,36.760915309932074,260642704
50.48455398416215,37.53502700265362,25.5,0.0,176.0,24.0,2.0,167.0,36.760915309932074,-286471763
50.48455398416215,37.53502700265362,38.25,0.0,193.0,7.0,3.0,174.0,36.760915309932074,2030071125
50.48455398416215,37.53502700265362,25.5,0.0,176.0,24.0,2.0,164.0,36.760915309932074,1095820458
50.48455398416215,37.53502700265362,25.5,0.0,192.0,8.0,2.0,187.0,36.760915309932074,1576075554
50.48455398416215,37.53502700265362,25.5,0.0,180.0,20.0,2.0,166.0,36.760915309932074,-1863361592
50.48455398416215,37.53502700265362,25.5,0.0,181.0,19.0,2.0,173.0,36.760915309932074,-703949717
