run,immunised,duration,infected
990,45,1372,80.3649303266438
992,45,1563,87.964915585293
1002,50,101,0.405387144723211
1003,50,29,0.027025809648214
1005,50,24,0.009008603216071
993,45,1628,87.0968138208353
1007,50,78,0.045043016080357
994,45,1668,87.5718128995008
998,45,1134,87.9485363067184
1001,50,631,5.03580919778388
1004,50,477,3.38723480924283
997,45,1371,89.0541376105089
1000,45,1432,82.6580293270983
1013,50,22,0
996,45,2034,81.1757046160902
1006,50,725,12.1526057384802
999,45,1665,86.7282800529051
1018,50,72,0.054051619296428
1011,50,447,2.32421962974641
1020,50,29,0.018017206432143
1019,50,145,0.846808702310707
1016,50,484,7.88252781406243
1022,50,171,1.07202378271249
1023,50,22,0
1015,50,690,5.75649745506959
1009,50,1618,43.3403900725193
1012,50,1005,15.8371244538534
1008,50,1559,36.1244988964461
1021,50,784,9.9995495698392
1026,50,284,1.95486689788748
1025,50,537,4.18900049547318
1028,50,104,0.099094635376785
1017,50,1317,44.4844826809603
1034,50,22,0
1032,50,104,0.432412954371425
1014,50,1497,44.2953020134228
1024,50,948,11.2967884329535
1010,50,2143,27.4852484122337
1035,50,568,6.17089320300887
1040,50,64,0.207197873969641
1036,50,652,10.3869195081303
1029,50,1014,27.1789559028873
1027,50,1119,29.8184766451962
1042,50,124,0.351335525426783
1031,50,753,6.95464168280708
1039,50,536,3.56740687356425
1046,50,144,0.387369938291068
1045,50,237,1.37831629205892
1030,50,1339,26.4492590423855
1033,50,969,17.9631548128463
1050,50,26,0.009008603216071
1051,50,33,0.027025809648214
1053,50,181,0.711679654069637
1043,50,617,10.3869195081303
1054,50,126,0.378361335074997
1044,50,691,7.02671050853565
1041,50,965,15.6029007702356
1052,50,542,10.1346786180803
1048,50,618,7.6392955272285
1047,50,798,15.3686770866177
1057,50,331,1.9188324850232
1056,50,353,4.35115535336246
1058,50,445,4.06288005044818
1062,50,332,2.18909058150534
1038,50,2345,69.8346921309851
1064,50,131,0.477455970451781
1037,50,2478,50.006756452412
1067,50,147,0.387369938291068
1063,50,362,2.74762398090176
1069,50,64,0.090086032160714
1059,50,848,10.1076528084321
1049,50,1665,30.7643799828837
1065,50,594,7.63028692401243
1074,50,101,0.153146254673213
1068,50,699,6.04477275798388
1066,50,915,33.1967028512229
1061,50,1192,17.2424665555606
1060,50,1302,18.9090581505338
1055,50,2291,49.1419305436692
1080,50,206,1.26120445024999
1078,50,569,8.93653439034278
1075,50,824,10.9004098914463
1071,50,1632,37.5478582045854
1084,50,103,0.432412954371425
1082,50,330,2.23413359758569
1083,50,371,6.54925453808387
1076,50,1223,13.9723435881267
1070,50,1831,44.9979730642764
1085,50,393,4.70249087878924
1077,50,1534,12.5670014864195
1072,50,2121,33.8182964731318
1092,50,110,0.126120445024999
1087,50,548,10.5310571595874
1093,50,60,0.054051619296428
1086,50,611,3.91874239899104
1094,50,144,0.450430160803567
1081,50,1382,18.3415161479213
1088,50,862,8.90950858069456
1091,50,646,10.0626097923517
1100,50,82,0.252240890049998
1095,50,602,4.42322417909103
1102,55,22,0
1101,55,71,0.340325010384918
1079,50,2073,41.9981081933246
1073,50,3223,60.5828566280798
1104,55,130,0.520497074706345
1103,55,144,0.2202103008373
1108,55,22,0
1097,50,632,7.53119228863565
1105,55,83,0.300286773869045
1107,55,87,0.410391924287695
1111,55,128,0.460439719932536
1112,55,185,0.480458838190472
1110,55,275,1.55148166499007
1114,55,95,0.240229419095236
1113,55,189,0.410391924287695
1109,55,518,2.58246625527379
1116,55,190,0.730697816414676
1096,50,1532,55.1686860952209
1118,55,35,0.010009559128968
1117,55,113,0.280267655611109
1106,55,659,3.81364202813687
1123,55,26,0.010009559128968
1119,55,108,0.510487515577376
1124,55,49,0.070066913902777
1126,55,73,0.330315451255949
1125,55,133,0.420401483416663
1127,55,51,0.070066913902777
1099,50,1458,31.0976983018783
1089,50,1704,20.0531507589748
1130,55,66,0.080076473031745
1131,55,43,0.100095591289682
1129,55,141,1.08103238592856
1128,55,174,0.360344128642854
1122,55,307,3.75358467336306
1120,55,362,4.34414866197218
1136,55,22,0
1132,55,127,0.620592665996026
1115,55,717,5.44520016615868
1133,55,109,0.390372806029758
1121,55,509,2.38227507269442
1134,55,151,0.690659579898803
1139,55,85,0.240229419095236
1137,55,80,0.2202103008373
1140,55,109,0.290277214740077
1144,55,52,0.070066913902777
1143,55,74,0.070066913902777
1142,55,89,0.180172064321427
1146,55,113,0.350334569513886
1148,55,79,0.200191182579363
1135,55,273,0.880841203349199
1098,50,1984,41.5927210486014
1153,55,22,0
1141,55,178,1.23117577286308
1152,55,70,0.120114709547618
1090,50,2420,37.5208323949372
1155,55,51,0.080076473031745
1157,55,77,0.310296332998013
1159,55,22,0
1151,55,200,0.470449279061504
1156,55,121,0.350334569513886
1158,55,84,0.090086032160714
1147,55,313,2.09199785795435
1160,55,22,0
1164,55,31,0.030028677386905
1154,55,213,0.450430160803567
1149,55,354,3.37322142646227
1145,55,407,2.39228463182339
1167,55,29,0.010009559128968
1150,55,328,2.8927625882718
1169,55,89,0.120114709547618
1162,55,191,1.29123312763689
1168,55,155,0.260248537353172
1138,55,562,3.37322142646227
1173,55,100,0.300286773869045
1165,55,308,2.80267655611109
1174,55,104,0.260248537353172
1171,55,221,0.570544870351185
1163,55,280,1.97188314840673
1166,55,370,5.13490383316067
1161,55,425,3.1129728891091
1181,55,22,0
1179,55,119,0.640611784253963
1183,55,25,0.010009559128968
1177,55,146,1.31125224589483
1186,55,108,0.310296332998013
1182,55,193,1.09104194505753
1176,55,345,5.05482736012892
1172,55,476,5.19496118793448
1180,55,181,1.42135739631348
1185,55,227,1.15109929983134
1187,55,73,0.090086032160714
1188,55,133,0.770736052930549
1170,55,701,3.85368026465274
1184,55,312,1.47140519195832
1191,55,111,0.510487515577376
1195,55,62,0.050047795644841
1175,55,492,5.70544870351185
1198,55,29,0.020019118257936
1197,55,75,0.170162505192459
1192,55,229,0.530506633835313
1199,55,82,0.150143386934522
1193,55,255,1.03098459028372
1202,60,45,0.123868294220981
1190,55,309,0.820783848575389
1203,60,22,0
1205,60,31,0.022521508040178
1204,60,34,0.022521508040178
1178,55,608,5.43519060702971
1196,55,235,1.05100370854166
1206,60,59,0.247736588441962
1210,60,22,0
1189,55,410,3.72355599597616
1208,60,63,0.168911310301338
1207,60,71,0.191432818341516
1201,60,121,0.371604882662943
1213,60,39,0.056303770100446
1194,55,315,1.97188314840673
1211,60,79,0.191432818341516
1200,55,237,0.930888998994039
1212,60,83,0.326561866582586
1218,60,52,0.13512904824107
1209,60,147,0.304040358542408
1221,60,22,0
1215,60,113,0.472951668843746
1219,60,74,0.157650556281249
1220,60,40,0.056303770100446
1222,60,48,0.056303770100446
1217,60,92,0.517994684924102
1230,60,22,0
1224,60,48,0.067564524120535
1229,60,46,0.045043016080357
1228,60,43,0.180172064321427
1225,60,100,0.28151885050223
1234,60,26,0.011260754020089
1216,60,151,0.55177694698437
1235,60,31,0.033782262060268
1227,60,124,0.27025809648214
1231,60,67,0.078825278140624
1237,60,30,0.033782262060268
1232,60,107,0.292779604522319
1239,60,62,0.067564524120535
1241,60,80,0.180172064321427
1214,60,348,1.31750822035043
1238,60,140,0.506733930904013
1223,60,288,1.20490068014954
1245,60,65,0.101346786180803
1242,60,151,0.653123733165173
1243,60,186,1.01346786180803
1233,60,259,1.09229313994865
1244,60,102,0.157650556281249
1236,60,297,1.95937119949552
1226,60,378,1.45263726859151
1251,60,33,0.011260754020089
1255,60,25,0.022521508040178
1254,60,22,0
1248,60,124,0.213954326381694
1253,60,43,0.067564524120535
1247,60,146,0.450430160803567
1256,60,55,0.056303770100446
1259,60,45,0.045043016080357
1240,60,284,0.799513535426332
1249,60,135,1.23868294220981
1252,60,68,0.146389802261159
1250,60,156,0.360344128642854
1261,60,61,0.28151885050223
1267,60,22,0
1258,60,135,0.382865636683032
1260,60,123,0.495473176883924
1257,60,174,0.472951668843746
1268,60,62,0.13512904824107
1263,60,119,0.675645241205351
1269,60,57,0.056303770100446
1266,60,114,0.450430160803567
1272,60,33,0.045043016080357
1275,60,22,0
1273,60,44,0.078825278140624
1262,60,225,0.720688257285708
1271,60,125,0.382865636683032
1246,60,467,2.11702175577677
1274,60,120,0.495473176883924
1278,60,58,0.123868294220981
1276,60,87,0.495473176883924
1277,60,106,0.292779604522319
1270,60,187,0.957164091707581
1279,60,59,0.123868294220981
1283,60,22,0
1280,60,82,0.247736588441962
1289,60,24,0.022521508040178
1265,60,296,1.52020179271204
1288,60,73,0.146389802261159
1264,60,373,2.2859330660781
1285,60,120,0.664384487185262
1291,60,50,0.022521508040178
1294,60,35,0.011260754020089
1296,60,23,0.011260754020089
1295,60,39,0.067564524120535
1293,60,93,0.123868294220981
1290,60,127,0.394126390703122
1287,60,180,0.540516192964281
1281,60,210,0.55177694698437
1282,60,247,1.41885500653124
1297,60,48,0.090086032160714
1300,60,48,0.146389802261159
1303,65,38,0.038608299497449
1292,60,160,0.517994684924102
1305,65,49,0.025738866331633
1301,65,60,0.064347165829081
1302,65,74,0.283127529647957
1286,60,306,1.43011576055133
1306,65,75,0.180172064321427
1309,65,22,0
1308,65,42,0.090086032160714
1310,65,22,0
1298,60,107,0.427908652763389
1313,65,24,0.012869433165816
1284,60,303,1.45263726859151
1304,65,156,0.283127529647957
1314,65,32,0.025738866331633
1317,65,40,0.025738866331633
1312,65,96,0.27025809648214
1320,65,28,0.025738866331633
1321,65,46,0.10295546532653
1315,65,78,0.10295546532653
1299,60,230,1.71163461105356
1318,65,71,0.283127529647957
1319,65,79,0.27025809648214
1323,65,51,0.167302631155611
1325,65,38,0.012869433165816
1326,65,36,0.025738866331633
1329,65,27,0.012869433165816
1332,65,25,0.012869433165816
1330,65,51,0.051477732663265
1311,65,192,0.527646759798465
1322,65,116,0.347474695477038
1334,65,22,0
1335,65,22,0
1324,65,121,0.360344128642854
1328,65,87,0.37321356180867
1331,65,91,0.27025809648214
1327,65,152,0.527646759798465
1316,65,188,0.978076920602032
1333,65,68,0.128694331658162
1341,65,22,0
1338,65,45,0.051477732663265
1336,65,91,0.308866395979589
1342,65,40,0.038608299497449
1339,65,57,0.205910930653059
1347,65,22,0
1348,65,22,0
1344,65,44,0.051477732663265
1346,65,42,0.064347165829081
1340,65,89,0.27025809648214
1353,65,35,0.012869433165816
1345,65,92,0.218780363818876
1307,65,322,2.18780363818876
1337,65,145,0.411821861306119
1350,65,56,0.154433197989795
1355,65,27,0.025738866331633
1349,65,98,0.411821861306119
1356,65,22,0
1360,65,36,0.051477732663265
1362,65,24,0.012869433165816
1354,65,88,0.244519230150508
1359,65,56,0.10295546532653
1363,65,38,0.064347165829081
1358,65,67,0.193041497487243
1343,65,175,0.900860321607135
1352,65,168,0.630602225124994
1366,65,41,0.012869433165816
1357,65,104,0.694949390954075
1370,65,31,0.051477732663265
1368,65,49,0.051477732663265
1365,65,96,0.37321356180867
1367,65,75,0.141563764823978
1361,65,159,0.617732791959178
1373,65,47,0.064347165829081
1364,65,125,0.283127529647957
1371,65,97,0.295996962813773
1351,65,281,1.27407388341581
1376,65,43,0.115824898492346
1379,65,22,0
1383,65,22,0
1382,65,47,0.115824898492346
1374,65,101,0.244519230150508
1369,65,131,0.553385626130097
1372,65,83,0.450430160803567
1381,65,72,0.193041497487243
1378,65,98,0.141563764823978
1387,65,22,0
1389,65,42,0.038608299497449
1390,65,34,0.025738866331633
1386,65,69,0.180172064321427
1375,65,157,0.682079957788259
1392,65,64,0.090086032160714
1377,65,186,1.41563764823978
1393,65,49,0.115824898492346
1385,65,114,0.669210524622443
1399,65,24,0.012869433165816
1396,65,53,0.038608299497449
1395,65,75,0.077216598994897
1398,65,40,0.038608299497449
1394,65,98,0.386082994974486
1391,65,88,0.540516192964281
1384,65,163,0.27025809648214
1402,70,44,0.120114709547618
1380,65,219,0.823643722612237
1400,65,49,0.051477732663265
1397,65,92,0.347474695477038
1404,70,52,0.105100370854166
1405,70,42,0.060057354773809
1406,70,35,0.030028677386905
1403,70,66,0.13512904824107
1408,70,34,0.045043016080357
1401,70,86,0.180172064321427
1411,70,22,0
1407,70,62,0.090086032160714
1410,70,51,0.060057354773809
1413,70,22,0
1409,70,64,0.075071693467261
1412,70,38,0.015014338693452
1419,70,22,0
1422,70,22,0
1417,70,59,0.075071693467261
1421,70,49,0.030028677386905
1423,70,29,0.015014338693452
1388,65,195,0.656341091456627
1416,70,68,0.13512904824107
1415,70,75,0.165157725627975
1426,70,22,0
1427,70,31,0.060057354773809
1430,70,41,0.045043016080357
1420,70,106,0.750716934672612
1414,70,135,0.720688257285708
1428,70,50,0.075071693467261
1418,70,134,0.420401483416663
1432,70,35,0.015014338693452
1431,70,44,0.090086032160714
1435,70,22,0
1429,70,95,0.150143386934522
1424,70,82,0.165157725627975
1434,70,39,0.045043016080357
1425,70,94,0.090086032160714
1433,70,60,0.210200741708331
1437,70,49,0.120114709547618
1440,70,42,0.015014338693452
1445,70,22,0
1438,70,48,0.090086032160714
1439,70,40,0.13512904824107
1441,70,37,0.045043016080357
1444,70,39,0.030028677386905
1448,70,22,0
1452,70,22,0
1443,70,43,0.105100370854166
1446,70,65,0.375358467336306
1449,70,41,0.060057354773809
1454,70,23,0.015014338693452
1456,70,22,0
1455,70,34,0.030028677386905
1453,70,55,0.13512904824107
1451,70,71,0.120114709547618
1447,70,93,0.180172064321427
1450,70,86,0.27025809648214
1436,70,117,0.240229419095236
1463,70,29,0.030028677386905
1462,70,46,0.030028677386905
1457,70,66,0.180172064321427
1442,70,98,0.315301112562497
1467,70,44,0.120114709547618
1458,70,104,0.165157725627975
1466,70,38,0.030028677386905
1460,70,91,0.375358467336306
1464,70,92,0.27025809648214
1459,70,110,0.225215080401784
1470,70,22,0
1461,70,106,0.360344128642854
1469,70,52,0.180172064321427
1471,70,36,0.105100370854166
1475,70,22,0
1474,70,27,0.015014338693452
1479,70,22,0
1476,70,30,0.015014338693452
1465,70,86,0.285272435175593
1480,70,38,0.015014338693452
1477,70,52,0.045043016080357
1472,70,58,0.210200741708331
1468,70,101,0.390372806029758
1484,70,22,0
1482,70,39,0.075071693467261
1473,70,101,0.300286773869045
1486,70,41,0.060057354773809
1489,70,26,0.030028677386905
1487,70,41,0.045043016080357
1478,70,70,0.225215080401784
1483,70,68,0.165157725627975
1490,70,53,0.060057354773809
1488,70,72,0.225215080401784
1485,70,82,0.255243757788688
1494,70,49,0.075071693467261
1481,70,117,0.46544449949702
1498,70,22,0
1496,70,39,0.165157725627975
1495,70,42,0.075071693467261
1503,75,22,0
1501,75,34,0.018017206432143
1502,75,37,0.054051619296428
1504,75,35,0.090086032160714
1497,70,65,0.120114709547618
1507,75,27,0.018017206432143
1505,75,22,0
1506,75,26,0.018017206432143
1500,70,70,0.075071693467261
1493,70,90,0.300286773869045
1508,75,48,0.108103238592856
1511,75,42,0.108103238592856
1512,75,25,0.018017206432143
1499,70,113,0.315301112562497
1513,75,22,0
1491,70,153,0.360344128642854
1509,75,46,0.036034412864285
1492,70,143,0.495473176883924
1514,75,22,0
1517,75,25,0.036034412864285
1519,75,25,0.018017206432143
1510,75,71,0.216206477185712
1515,75,26,0.018017206432143
1521,75,37,0.072068825728571
1516,75,41,0.018017206432143
1522,75,22,0.018017206432143
1524,75,22,0
1529,75,22,0
1528,75,29,0.018017206432143
1526,75,22,0.018017206432143
1530,75,22,0
1520,75,64,0.360344128642854
1518,75,60,0.072068825728571
1523,75,56,0.108103238592856
1525,75,53,0.090086032160714
1535,75,22,0
1534,75,37,0.144137651457142
1539,75,27,0.018017206432143
1538,75,23,0.018017206432143
1532,75,86,0.144137651457142
1536,75,61,0.252240890049998
1540,75,22,0
1531,75,101,0.288275302914283
1544,75,22,0
1542,75,46,0.108103238592856
1537,75,84,0.19818927075357
1533,75,81,0.126120445024999
1545,75,39,0.036034412864285
1527,75,125,0.324309715778568
1546,75,43,0.144137651457142
1547,75,28,0.018017206432143
1548,75,46,0.144137651457142
1549,75,26,0.018017206432143
1541,75,78,0.144137651457142
1543,75,39,0.018017206432143
1554,75,24,0.018017206432143
1552,75,43,0.090086032160714
1551,75,36,0.108103238592856
1556,75,22,0
1550,75,48,0.180172064321427
1553,75,40,0.054051619296428
1555,75,50,0.126120445024999
1560,75,31,0.018017206432143
1561,75,39,0.054051619296428
1565,75,22,0
1567,75,25,0.018017206432143
1568,75,27,0.018017206432143
1559,75,50,0.072068825728571
1563,75,54,0.108103238592856
1564,75,50,0.036034412864285
1566,75,41,0.018017206432143
1558,75,59,0.144137651457142
1573,75,22,0
1562,75,63,0.090086032160714
1557,75,100,0.19818927075357
1575,75,27,0.036034412864285
1571,75,40,0.126120445024999
1576,75,22,0
1579,75,22,0
1569,75,48,0.234223683617855
1580,75,23,0.018017206432143
1577,75,41,0.054051619296428
1578,75,37,0.018017206432143
1574,75,74,0.234223683617855
1582,75,34,0.018017206432143
1572,75,66,0.216206477185712
1585,75,22,0
1570,75,105,0.27025809648214
1590,75,22,0
1583,75,48,0.072068825728571
1586,75,40,0.054051619296428
1587,75,55,0.036034412864285
1584,75,53,0.108103238592856
1589,75,49,0.072068825728571
1581,75,87,0.126120445024999
1595,75,22,0
1591,75,47,0.054051619296428
1594,75,29,0.036034412864285
1596,75,27,0.018017206432143
1600,75,32,0.054051619296428
1592,75,58,0.090086032160714
1593,75,62,0.126120445024999
1588,75,100,0.342326922210711
1597,75,42,0.036034412864285
1599,75,57,0.144137651457142
1598,75,59,0.090086032160714
