"[run number]","SCENARIO","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","[step]","MaxI%","nb-non-S%","epidemic-duration-final"
"2005","Laisser-faire","10","2","0.8","190","0.75","1.05","48"
"1989","Laisser-faire","10","2","0.3","548","40.150000000000006","76.44999999999999","137"
"1991","Laisser-faire","10","2","0.3","557","46.300000000000004","82.89999999999999","139"
"2011","Laisser-faire","10","2","0.8","189","0.5","1","47"
"1996","Laisser-faire","10","2","0.3","532","37.45","75.75","133"
"1993","Laisser-faire","10","2","0.3","558","52.15","83.3","140"
"2013","Laisser-faire","10","2","0.8","128","0.8","0.8500000000000001","32"
"1997","Laisser-faire","10","2","0.3","540","30.25","74.25","135"
"1995","Laisser-faire","10","2","0.3","563","38","80.9","141"
"2018","Laisser-faire","10","2","0.8","151","0.5499999999999999","0.8500000000000001","38"
"2015","Laisser-faire","10","2","0.8","200","0.8999999999999999","1.3","50"
"2000","Laisser-faire","10","2","0.3","556","22.55","77.35","139"
"2019","Laisser-faire","10","2","0.8","220","0.7000000000000001","1.2","55"
"2017","Laisser-faire","10","2","0.8","243","0.8500000000000001","1.3","61"
"2006","Laisser-faire","10","2","0.8","498","32.4","73.45","125"
"2004","Laisser-faire","10","2","0.8","550","40.300000000000004","78.4","138"
"1999","Laisser-faire","10","2","0.3","624","31.35","78.10000000000001","156"
"2021","Laisser-faire","10","2","0.8","137","1.0999999999999999","1.15","34"
"2022","Laisser-faire","10","2","0.8","140","0.7000000000000001","0.8500000000000001","35"
"2023","Laisser-faire","10","2","0.8","137","0.8999999999999999","1","34"
"2007","Laisser-faire","10","2","0.8","526","47.55","76.95","132"
"2010","Laisser-faire","10","2","0.8","540","56.25","82","135"
"2025","Laisser-faire","10","2","0.8","169","0.7000000000000001","1.25","42"
"2008","Laisser-faire","10","2","0.8","580","22.95","75","145"
"2032","Laisser-faire","10","2","0.8","106","0.7000000000000001","0.7000000000000001","27"
"2009","Laisser-faire","10","2","0.8","576","26.8","76.25","144"
"2012","Laisser-faire","10","2","0.8","510","46.949999999999996","77.9","128"
"2031","Laisser-faire","10","2","0.8","159","0.7000000000000001","0.8999999999999999","40"
"2029","Laisser-faire","10","2","0.8","228","0.75","1.4000000000000001","57"
"2014","Laisser-faire","10","2","0.8","528","33.85","72.45","132"
"2034","Laisser-faire","10","2","0.8","155","0.8999999999999999","1","39"
"2033","Laisser-faire","10","2","0.8","184","0.7000000000000001","1.0999999999999999","46"
"2027","Laisser-faire","10","2","0.8","297","1.6500000000000001","3.45","74"
"2035","Laisser-faire","10","2","0.8","174","1.0999999999999999","1.35","44"
"2016","Laisser-faire","10","2","0.8","555","38.75","78.75","139"
"2042","Laisser-faire","10","2","0.8","108","0.7000000000000001","0.7000000000000001","27"
"2037","Laisser-faire","10","2","0.8","240","1.0999999999999999","1.7500000000000002","60"
"2045","Laisser-faire","10","2","0.8","168","0.7000000000000001","1","42"
"2020","Laisser-faire","10","2","0.8","597","49.55","79.75","149"
"2044","Laisser-faire","10","2","0.8","213","0.75","1.55","53"
"2047","Laisser-faire","10","2","0.8","160","0.7000000000000001","1","40"
"2046","Laisser-faire","10","2","0.8","189","1.25","2.1999999999999997","47"
"2048","Laisser-faire","10","2","0.8","193","1","1.7500000000000002","48"
"2024","Laisser-faire","10","2","0.8","542","42.35","77.45","136"
"2026","Laisser-faire","10","2","0.8","524","48.449999999999996","76.8","131"
"2030","Laisser-faire","10","2","0.8","520","47.9","77.9","130"
"2028","Laisser-faire","10","2","0.8","548","43.05","78.64999999999999","137"
"2051","Laisser-faire","10","2","0.8","202","0.8","1.35","51"
"2050","Laisser-faire","10","2","0.8","256","0.6","1.15","64"
"2054","Laisser-faire","10","2","0.8","172","0.75","0.8500000000000001","43"
"2036","Laisser-faire","10","2","0.8","528","28.199999999999996","74.15","132"
"2055","Laisser-faire","10","2","0.8","172","0.7000000000000001","1.25","43"
"2053","Laisser-faire","10","2","0.8","233","0.7000000000000001","1.5","58"
"2058","Laisser-faire","10","2","0.8","157","0.8500000000000001","1.15","39"
"2043","Laisser-faire","10","2","0.8","480","47.05","76.9","120"
"2038","Laisser-faire","10","2","0.8","558","46.949999999999996","78.7","140"
"2039","Laisser-faire","10","2","0.8","560","55.25","80.85","140"
"2059","Laisser-faire","10","2","0.8","148","0.8999999999999999","1.2","37"
"2040","Laisser-faire","10","2","0.8","536","34.2","72.05","134"
"2041","Laisser-faire","10","2","0.8","541","58.25","83.65","135"
"2063","Laisser-faire","10","2","0.8","152","0.95","1.0999999999999999","38"
"2061","Laisser-faire","10","2","0.8","176","0.5499999999999999","0.75","44"
"2064","Laisser-faire","10","2","0.8","164","0.6","0.8500000000000001","41"
"2069","Laisser-faire","10","2","0.8","121","0.6","0.6","30"
"2066","Laisser-faire","10","2","0.8","160","0.75","1","40"
"2060","Laisser-faire","10","2","0.8","249","0.7000000000000001","1.3","62"
"2065","Laisser-faire","10","2","0.8","192","1.15","1.55","48"
"2070","Laisser-faire","10","2","0.8","160","0.8","0.8500000000000001","40"
"2073","Laisser-faire","10","2","0.8","120","0.95","0.95","30"
"2068","Laisser-faire","10","2","0.8","222","0.8","1.25","56"
"2078","Laisser-faire","10","2","0.8","85","0.5499999999999999","0.5499999999999999","21"
"2075","Laisser-faire","10","2","0.8","128","0.65","0.7000000000000001","32"
"2049","Laisser-faire","10","2","0.8","542","34.699999999999996","75.2","136"
"2074","Laisser-faire","10","2","0.8","183","0.65","0.8","46"
"2079","Laisser-faire","10","2","0.8","105","0.8999999999999999","0.8999999999999999","26"
"2067","Laisser-faire","10","2","0.8","292","0.8","2.0500000000000003","73"
"2072","Laisser-faire","10","2","0.8","233","0.75","1.2","58"
"2080","Laisser-faire","10","2","0.8","132","0.6","0.65","33"
"2052","Laisser-faire","10","2","0.8","549","36.75","74.9","137"
"2076","Laisser-faire","10","2","0.8","219","1","1.7000000000000002","55"
"2056","Laisser-faire","10","2","0.8","546","37","76.5","137"
"2057","Laisser-faire","10","2","0.8","536","31.95","76.5","134"
"2085","Laisser-faire","10","2","0.8","180","1.05","1.15","45"
"2062","Laisser-faire","10","2","0.8","493","23.3","71.35000000000001","123"
"2091","Laisser-faire","10","2","0.8","128","0.8","0.8500000000000001","32"
"2093","Laisser-faire","10","2","0.8","140","0.8","0.8999999999999999","35"
"2086","Laisser-faire","10","2","0.8","264","0.95","2.15","66"
"2094","Laisser-faire","10","2","0.8","128","0.6","0.7000000000000001","32"
"2097","Laisser-faire","10","2","0.8","72","0.5","0.5","18"
"2096","Laisser-faire","10","2","0.8","147","0.95","1.05","37"
"2071","Laisser-faire","10","2","0.8","509","42.199999999999996","78.9","127"
"2095","Laisser-faire","10","2","0.8","185","0.7000000000000001","1.15","46"
"2098","Laisser-faire","10","2","0.8","140","0.7000000000000001","0.8","35"
"2099","Laisser-faire","10","2","0.8","141","0.65","0.8","35"
"2077","Laisser-faire","10","2","0.8","556","47.199999999999996","80.25","139"
"2083","Laisser-faire","10","2","0.8","512","38.6","73.2","128"
"2081","Laisser-faire","10","2","0.8","529","36.85","75.6","132"
"2082","Laisser-faire","10","2","0.8","538","34.9","75.1","135"
"2088","Laisser-faire","10","2","0.8","537","56.89999999999999","81.2","134"
"2089","Laisser-faire","10","2","0.8","547","40.75","77.55","137"
"2087","Laisser-faire","10","2","0.8","560","38.75","76.3","140"
"2090","Laisser-faire","10","2","0.8","532","42.05","79.5","133"
"2084","Laisser-faire","10","2","0.8","593","47.099999999999994","78.8","148"
"2092","Laisser-faire","10","2","0.8","518","47.65","80.75","130"
"2101","Laisser-faire","10","3","0.1","428","42.65","87.2","107"
"2103","Laisser-faire","10","3","0.1","414","54.35","84.39999999999999","104"
"2102","Laisser-faire","10","3","0.1","441","53.65","87.05000000000001","110"
"2105","Laisser-faire","10","3","0.1","444","34.35","84.35000000000001","111"
"2104","Laisser-faire","10","3","0.1","488","43.85","79.80000000000001","122"
"2106","Laisser-faire","10","3","0.1","424","46.5","83.95","106"
"2109","Laisser-faire","10","3","0.1","421","50.449999999999996","84.95","105"
"2107","Laisser-faire","10","3","0.1","457","62.45","88.25","114"
"2108","Laisser-faire","10","3","0.1","468","48.8","86.8","117"
"2100","Laisser-faire","10","2","0.8","652","48.9","79.3","163"
"2111","Laisser-faire","10","3","0.1","427","47.5","85.8","107"
"2113","Laisser-faire","10","3","0.1","440","47.699999999999996","83.1","110"
"2112","Laisser-faire","10","3","0.1","439","44.05","82.39999999999999","110"
"2114","Laisser-faire","10","3","0.1","443","51.949999999999996","85.35000000000001","111"
"2110","Laisser-faire","10","3","0.1","540","41.449999999999996","81.55","135"
"2116","Laisser-faire","10","3","0.1","423","40.849999999999994","82.8","106"
"2117","Laisser-faire","10","3","0.1","440","52.05","84.35000000000001","110"
"2119","Laisser-faire","10","3","0.1","402","50.3","83.15","101"
"2120","Laisser-faire","10","3","0.1","433","43.3","85.25","108"
"2115","Laisser-faire","10","3","0.1","616","44.2","84.89999999999999","154"
"2122","Laisser-faire","10","3","0.1","414","43","82.75","104"
"2121","Laisser-faire","10","3","0.1","460","50.849999999999994","87.6","115"
"2118","Laisser-faire","10","3","0.1","547","41.9","84.89999999999999","137"
"2123","Laisser-faire","10","3","0.1","398","49.9","85.95","100"
"2125","Laisser-faire","10","3","0.1","400","49.65","84.3","100"
"2127","Laisser-faire","10","3","0.1","410","42.95","82.69999999999999","103"
"2126","Laisser-faire","10","3","0.1","448","51.2","88","112"
"2128","Laisser-faire","10","3","0.1","432","53.2","85.65","108"
"2124","Laisser-faire","10","3","0.1","494","41.75","81.69999999999999","124"
"2129","Laisser-faire","10","3","0.1","448","49","84.1","112"
"2130","Laisser-faire","10","3","0.1","437","36.65","82.5","109"
"2131","Laisser-faire","10","3","0.1","432","47.65","85.25","108"
"2132","Laisser-faire","10","3","0.1","454","63","89.60000000000001","114"
"2134","Laisser-faire","10","3","0.1","429","41.75","80.15","107"
"2133","Laisser-faire","10","3","0.1","486","41","85.35000000000001","122"
"2135","Laisser-faire","10","3","0.1","397","52.900000000000006","85.15","99"
"2139","Laisser-faire","10","3","0.1","382","50.349999999999994","80.80000000000001","96"
"2148","Laisser-faire","10","3","0.1","124","0.8500000000000001","0.8500000000000001","31"
"2137","Laisser-faire","10","3","0.1","420","40.550000000000004","83.6","105"
"2136","Laisser-faire","10","3","0.1","433","50.2","81.35","108"
"2138","Laisser-faire","10","3","0.1","425","55.15","85.3","106"
"2140","Laisser-faire","10","3","0.1","408","49.45","84.95","102"
"2145","Laisser-faire","10","3","0.1","372","36.3","78.60000000000001","93"
"2142","Laisser-faire","10","3","0.1","409","53.949999999999996","88.55","102"
"2143","Laisser-faire","10","3","0.1","426","48.55","83.55","107"
"2141","Laisser-faire","10","3","0.1","496","52.849999999999994","84.8","124"
"2144","Laisser-faire","10","3","0.1","487","60.85","88.9","122"
"2146","Laisser-faire","10","3","0.1","467","46.25","84.75","117"
"2147","Laisser-faire","10","3","0.1","484","52.7","85.95","121"
"2152","Laisser-faire","10","3","0.1","411","38.800000000000004","83.89999999999999","103"
"2150","Laisser-faire","10","3","0.1","432","50.9","85.3","108"
"2155","Laisser-faire","10","3","0.1","429","52.349999999999994","85.65","107"
"2153","Laisser-faire","10","3","0.1","444","51.9","83.89999999999999","111"
"2151","Laisser-faire","10","3","0.1","477","32.4","82.65","119"
"2149","Laisser-faire","10","3","0.1","497","44.65","84.95","124"
"2157","Laisser-faire","10","3","0.1","412","45.800000000000004","83.1","103"
"2154","Laisser-faire","10","3","0.1","513","46.5","84.95","128"
"2160","Laisser-faire","10","3","0.1","409","54.85","87.64999999999999","102"
"2158","Laisser-faire","10","3","0.1","448","51.449999999999996","83.15","112"
"2156","Laisser-faire","10","3","0.1","524","35.3","81.55","131"
"2161","Laisser-faire","10","3","0.1","400","52","82.69999999999999","100"
"2159","Laisser-faire","10","3","0.1","556","41.8","85.25","139"
"2163","Laisser-faire","10","3","0.1","417","47.949999999999996","85.55","104"
"2164","Laisser-faire","10","3","0.1","426","44.7","82.45","107"
"2162","Laisser-faire","10","3","0.1","541","46.949999999999996","83.35000000000001","135"
"2166","Laisser-faire","10","3","0.1","448","54.7","85.65","112"
"2165","Laisser-faire","10","3","0.1","463","45.7","82.35","116"
"2167","Laisser-faire","10","3","0.1","428","58.15","88.6","107"
"2170","Laisser-faire","10","3","0.1","444","46.35","81.55","111"
"2171","Laisser-faire","10","3","0.1","452","51.849999999999994","83.85000000000001","113"
"2168","Laisser-faire","10","3","0.1","498","47.699999999999996","83.7","125"
"2169","Laisser-faire","10","3","0.1","488","49","85.39999999999999","122"
"2175","Laisser-faire","10","3","0.1","408","52.7","86.15","102"
"2173","Laisser-faire","10","3","0.1","433","41.4","82.65","108"
"2172","Laisser-faire","10","3","0.1","440","60.9","88.7","110"
"2174","Laisser-faire","10","3","0.1","443","55.35","85.2","111"
"2176","Laisser-faire","10","3","0.1","431","38.85","83","108"
"2177","Laisser-faire","10","3","0.1","460","59.050000000000004","87.2","115"
"2178","Laisser-faire","10","3","0.1","456","55.45","87.25","114"
"2179","Laisser-faire","10","3","0.1","459","47.85","82.35","115"
"2180","Laisser-faire","10","3","0.1","468","51.05","84.1","117"
"2181","Laisser-faire","10","3","0.1","427","42.8","82.65","107"
"2183","Laisser-faire","10","3","0.1","412","46.150000000000006","84.85000000000001","103"
"2182","Laisser-faire","10","3","0.1","464","43.9","85.3","116"
"2185","Laisser-faire","10","3","0.1","412","61.6","86.8","103"
"2184","Laisser-faire","10","3","0.1","456","47.099999999999994","84.35000000000001","114"
"2188","Laisser-faire","10","3","0.1","426","48.3","80.9","107"
"2189","Laisser-faire","10","3","0.1","424","55.800000000000004","85.39999999999999","106"
"2192","Laisser-faire","10","3","0.1","400","44.45","82","100"
"2186","Laisser-faire","10","3","0.1","463","49.65","84.89999999999999","116"
"2187","Laisser-faire","10","3","0.1","460","57.199999999999996","87.5","115"
"2190","Laisser-faire","10","3","0.1","457","40.2","80.75","114"
"2191","Laisser-faire","10","3","0.1","487","45.45","86.95","122"
"2193","Laisser-faire","10","3","0.1","455","72.39999999999999","92.60000000000001","114"
"2194","Laisser-faire","10","3","0.1","473","48.05","82.69999999999999","118"
"2196","Laisser-faire","10","3","0.1","432","45.1","85.85000000000001","108"
"2195","Laisser-faire","10","3","0.1","465","60.650000000000006","87.25","116"
"2197","Laisser-faire","10","3","0.1","449","45.85","86.5","112"
"2198","Laisser-faire","10","3","0.1","466","46.2","86.2","117"
"2199","Laisser-faire","10","3","0.1","432","54.85","86.55000000000001","108"
"2200","Laisser-faire","10","3","0.1","471","45.7","84.15","118"
"2207","Laisser-faire","10","3","0.3","399","41.6","83.1","100"
"2206","Laisser-faire","10","3","0.3","430","55.7","87","108"
"2203","Laisser-faire","10","3","0.3","467","51.65","84.35000000000001","117"
"2202","Laisser-faire","10","3","0.3","503","44.9","84.45","126"
"2201","Laisser-faire","10","3","0.3","550","47.349999999999994","83.25","138"
"2204","Laisser-faire","10","3","0.3","532","62.25000000000001","88.8","133"
"2208","Laisser-faire","10","3","0.3","472","53.400000000000006","85","118"
"2205","Laisser-faire","10","3","0.3","530","41.25","84.1","133"
"2211","Laisser-faire","10","3","0.3","392","47.949999999999996","84.2","98"
"2220","Laisser-faire","10","3","0.3","221","1.25","2.1","55"
"2209","Laisser-faire","10","3","0.3","468","49.1","86.2","117"
"2210","Laisser-faire","10","3","0.3","458","46.45","87.75","115"
"2212","Laisser-faire","10","3","0.3","435","50.24999999999999","83.39999999999999","109"
"2215","Laisser-faire","10","3","0.3","421","51.9","87","105"
"2213","Laisser-faire","10","3","0.3","463","48.25","81.05","116"
"2225","Laisser-faire","10","3","0.3","198","0.75","1.15","50"
"2214","Laisser-faire","10","3","0.3","488","45.1","84.05","122"
"2218","Laisser-faire","10","3","0.3","434","58.4","86.8","109"
"2216","Laisser-faire","10","3","0.3","485","46.949999999999996","82.1","121"
"2219","Laisser-faire","10","3","0.3","452","46.400000000000006","82.6","113"
"2217","Laisser-faire","10","3","0.3","489","47.5","82.55","122"
"2233","Laisser-faire","10","3","0.3","144","0.75","0.8999999999999999","36"
"2222","Laisser-faire","10","3","0.3","444","50.849999999999994","83.6","111"
"2224","Laisser-faire","10","3","0.3","438","39.800000000000004","77.14999999999999","110"
"2223","Laisser-faire","10","3","0.3","457","49.1","84.7","114"
"2221","Laisser-faire","10","3","0.3","543","44.25","84.45","136"
"2226","Laisser-faire","10","3","0.3","435","44.45","85.45","109"
"2228","Laisser-faire","10","3","0.3","456","42","85.45","114"
"2227","Laisser-faire","10","3","0.3","480","39.5","80.2","120"
"2238","Laisser-faire","10","3","0.3","257","1.5","2.0500000000000003","64"
"2231","Laisser-faire","10","3","0.3","430","53.849999999999994","84.5","108"
"2229","Laisser-faire","10","3","0.3","477","50.1","86.45","119"
"2230","Laisser-faire","10","3","0.3","445","49.25","87.3","111"
"2232","Laisser-faire","10","3","0.3","453","50.05","86.35000000000001","113"
"2236","Laisser-faire","10","3","0.3","426","51.9","85.45","107"
"2237","Laisser-faire","10","3","0.3","414","52.2","81.3","104"
"2234","Laisser-faire","10","3","0.3","448","39.550000000000004","79.35","112"
"2235","Laisser-faire","10","3","0.3","469","58.15","86.6","117"
"2240","Laisser-faire","10","3","0.3","412","55.2","86.9","103"
"2241","Laisser-faire","10","3","0.3","477","40.75","85.3","119"
"2239","Laisser-faire","10","3","0.3","517","42.1","83.39999999999999","129"
"2242","Laisser-faire","10","3","0.3","472","51.300000000000004","86.5","118"
"2243","Laisser-faire","10","3","0.3","462","66.05","89.05","116"
"2247","Laisser-faire","10","3","0.3","400","56.699999999999996","83.65","100"
"2246","Laisser-faire","10","3","0.3","415","48.35","83.15","104"
"2249","Laisser-faire","10","3","0.3","413","56.99999999999999","88.94999999999999","103"
"2244","Laisser-faire","10","3","0.3","464","68.85","88.85","116"
"2245","Laisser-faire","10","3","0.3","448","42.35","84.75","112"
"2250","Laisser-faire","10","3","0.3","431","47.15","84.35000000000001","108"
"2248","Laisser-faire","10","3","0.3","506","68.35","89.4","127"
"2251","Laisser-faire","10","3","0.3","438","41.949999999999996","84","110"
"2253","Laisser-faire","10","3","0.3","468","41.6","82.39999999999999","117"
"2255","Laisser-faire","10","3","0.3","420","45.5","83.45","105"
"2252","Laisser-faire","10","3","0.3","543","50.5","83.15","136"
"2257","Laisser-faire","10","3","0.3","444","56.35","87.35000000000001","111"
"2254","Laisser-faire","10","3","0.3","565","54","87.25","141"
"2256","Laisser-faire","10","3","0.3","485","53.25","85.05","121"
"2260","Laisser-faire","10","3","0.3","416","50.9","83.85000000000001","104"
"2264","Laisser-faire","10","3","0.3","403","46.800000000000004","84.5","101"
"2261","Laisser-faire","10","3","0.3","429","48.449999999999996","81.10000000000001","107"
"2259","Laisser-faire","10","3","0.3","452","61.5","88.8","113"
"2258","Laisser-faire","10","3","0.3","461","68.30000000000001","87.15","115"
"2263","Laisser-faire","10","3","0.3","422","38.35","81.25","106"
"2262","Laisser-faire","10","3","0.3","448","51.55","87.45","112"
"2265","Laisser-faire","10","3","0.3","400","47.15","79.35","100"
"2266","Laisser-faire","10","3","0.3","446","44.65","80.5","112"
"2267","Laisser-faire","10","3","0.3","419","60.35","84.05","105"
"2268","Laisser-faire","10","3","0.3","490","52.449999999999996","85.65","123"
"2269","Laisser-faire","10","3","0.3","491","47.65","83.2","123"
"2270","Laisser-faire","10","3","0.3","461","46.949999999999996","83.25","115"
"2273","Laisser-faire","10","3","0.3","404","54.75","85.1","101"
"2272","Laisser-faire","10","3","0.3","428","59.75","84.65","107"
"2271","Laisser-faire","10","3","0.3","445","45","78.10000000000001","111"
"2276","Laisser-faire","10","3","0.3","428","59.150000000000006","84.6","107"
"2275","Laisser-faire","10","3","0.3","430","49.45","82.6","108"
"2274","Laisser-faire","10","3","0.3","451","46.45","83.55","113"
"2279","Laisser-faire","10","3","0.3","429","53.949999999999996","83.89999999999999","107"
"2277","Laisser-faire","10","3","0.3","438","52.55","86.2","110"
"2278","Laisser-faire","10","3","0.3","447","56.89999999999999","87.3","112"
"2280","Laisser-faire","10","3","0.3","435","71.1","89.5","109"
"2281","Laisser-faire","10","3","0.3","438","51.1","85.5","110"
"2282","Laisser-faire","10","3","0.3","455","39.5","81.25","114"
"2283","Laisser-faire","10","3","0.3","455","51.24999999999999","85.75","114"
"2284","Laisser-faire","10","3","0.3","401","44.5","82.35","100"
"2285","Laisser-faire","10","3","0.3","440","50.6","85.25","110"
"2287","Laisser-faire","10","3","0.3","414","41.3","80.30000000000001","104"
"2286","Laisser-faire","10","3","0.3","460","44.1","83.5","115"
"2288","Laisser-faire","10","3","0.3","448","38.15","80.35","112"
"2294","Laisser-faire","10","3","0.3","404","47.65","83.6","101"
"2290","Laisser-faire","10","3","0.3","431","49.3","85","108"
"2292","Laisser-faire","10","3","0.3","440","44.75","84.95","110"
"2293","Laisser-faire","10","3","0.3","426","50.4","83.35000000000001","107"
"2291","Laisser-faire","10","3","0.3","452","39.4","82.15","113"
"2296","Laisser-faire","10","3","0.3","415","41.8","83","104"
"2295","Laisser-faire","10","3","0.3","440","41.65","83.3","110"
"2289","Laisser-faire","10","3","0.3","520","46.400000000000006","84.7","130"
"2297","Laisser-faire","10","3","0.3","430","35.65","82.19999999999999","108"
"2309","Laisser-faire","10","3","0.8","157","0.8500000000000001","0.95","39"
"2298","Laisser-faire","10","3","0.3","456","34.699999999999996","79.65","114"
"2299","Laisser-faire","10","3","0.3","478","50.6","85.8","120"
"2302","Laisser-faire","10","3","0.8","439","42.05","78.10000000000001","110"
"2303","Laisser-faire","10","3","0.8","440","68.10000000000001","89.5","110"
"2301","Laisser-faire","10","3","0.8","494","51","84.8","124"
"2308","Laisser-faire","10","3","0.8","428","47.349999999999994","81.5","107"
"2306","Laisser-faire","10","3","0.8","446","53.949999999999996","83.39999999999999","112"
"2307","Laisser-faire","10","3","0.8","435","45.65","83.6","109"
"2305","Laisser-faire","10","3","0.8","476","54.50000000000001","84.2","119"
"2310","Laisser-faire","10","3","0.8","432","52.65","82.95","108"
"2304","Laisser-faire","10","3","0.8","524","62.3","84.39999999999999","131"
"2312","Laisser-faire","10","3","0.8","448","49.25","83.3","112"
"2311","Laisser-faire","10","3","0.8","476","49.4","83.45","119"
"2313","Laisser-faire","10","3","0.8","444","52.949999999999996","84.05","111"
"2300","Laisser-faire","10","3","0.3","650","45.25","83.8","163"
"2314","Laisser-faire","10","3","0.8","436","43.35","79.7","109"
"2323","Laisser-faire","10","3","0.8","172","0.7000000000000001","1.35","43"
"2316","Laisser-faire","10","3","0.8","435","56.8","80.15","109"
"2315","Laisser-faire","10","3","0.8","485","58.25","86.15","121"
"2319","Laisser-faire","10","3","0.8","421","66.64999999999999","88.7","105"
"2321","Laisser-faire","10","3","0.8","410","57.49999999999999","84.75","103"
"2317","Laisser-faire","10","3","0.8","491","64.2","86.75","123"
"2318","Laisser-faire","10","3","0.8","464","36.4","78.45","116"
"2322","Laisser-faire","10","3","0.8","444","54.65","84.89999999999999","111"
"2320","Laisser-faire","10","3","0.8","473","55.800000000000004","85.55","118"
"2325","Laisser-faire","10","3","0.8","419","55.85","84.45","105"
"2324","Laisser-faire","10","3","0.8","473","53.6","84.7","118"
"2328","Laisser-faire","10","3","0.8","429","60.6","84.39999999999999","107"
"2327","Laisser-faire","10","3","0.8","449","57.65","83.95","112"
"2326","Laisser-faire","10","3","0.8","479","50.8","81.95","120"
"2329","Laisser-faire","10","3","0.8","447","43.65","79.25","112"
"2338","Laisser-faire","10","3","0.8","156","1.15","1.6","39"
"2330","Laisser-faire","10","3","0.8","430","58.75","85.39999999999999","108"
"2331","Laisser-faire","10","3","0.8","431","43","79.55","108"
"2339","Laisser-faire","10","3","0.8","144","0.6","0.7000000000000001","36"
"2332","Laisser-faire","10","3","0.8","437","48.8","81.65","109"
"2333","Laisser-faire","10","3","0.8","453","46.550000000000004","84.89999999999999","113"
"2348","Laisser-faire","10","3","0.8","212","0.6","1.2","53"
"2335","Laisser-faire","10","3","0.8","408","53.800000000000004","83.39999999999999","102"
"2349","Laisser-faire","10","3","0.8","244","0.95","2","61"
"2337","Laisser-faire","10","3","0.8","427","60.4","89.25","107"
"2334","Laisser-faire","10","3","0.8","468","57.05","87.6","117"
"2341","Laisser-faire","10","3","0.8","429","55.00000000000001","85.1","107"
"2343","Laisser-faire","10","3","0.8","434","48.8","76.7","109"
"2340","Laisser-faire","10","3","0.8","468","59.35","87.9","117"
"2342","Laisser-faire","10","3","0.8","457","72.05","89","114"
"2355","Laisser-faire","10","3","0.8","155","0.8500000000000001","1.15","39"
"2352","Laisser-faire","10","3","0.8","240","0.7000000000000001","1.3","60"
"2336","Laisser-faire","10","3","0.8","584","49.55","85.1","146"
"2344","Laisser-faire","10","3","0.8","460","68.5","91.10000000000001","115"
"2345","Laisser-faire","10","3","0.8","469","62.6","89.8","117"
"2350","Laisser-faire","10","3","0.8","422","44.15","80.65","106"
"2346","Laisser-faire","10","3","0.8","532","37.9","82.15","133"
"2347","Laisser-faire","10","3","0.8","604","38.35","80.15","151"
"2351","Laisser-faire","10","3","0.8","495","63.800000000000004","86.25","124"
"2366","Laisser-faire","10","3","0.8","176","0.8","1.2","44"
"2353","Laisser-faire","10","3","0.8","443","39.7","79.25","111"
"2354","Laisser-faire","10","3","0.8","528","43.2","80.7","132"
"2359","Laisser-faire","10","3","0.8","417","42.8","81.6","104"
"2362","Laisser-faire","10","3","0.8","407","45.65","82.19999999999999","102"
"2369","Laisser-faire","10","3","0.8","205","1.3","1.7000000000000002","51"
"2358","Laisser-faire","10","3","0.8","445","54.6","86.1","111"
"2361","Laisser-faire","10","3","0.8","436","62.949999999999996","89.35","109"
"2365","Laisser-faire","10","3","0.8","384","46.050000000000004","77.85","96"
"2356","Laisser-faire","10","3","0.8","555","42.5","84.7","139"
"2364","Laisser-faire","10","3","0.8","431","44.3","84.65","108"
"2363","Laisser-faire","10","3","0.8","456","63.5","86.9","114"
"2374","Laisser-faire","10","3","0.8","149","1.05","1.0999999999999999","37"
"2367","Laisser-faire","10","3","0.8","420","58.099999999999994","85.95","105"
"2360","Laisser-faire","10","3","0.8","565","41.199999999999996","80.25","141"
"2373","Laisser-faire","10","3","0.8","204","1.15","1.6500000000000001","51"
"2380","Laisser-faire","10","3","0.8","156","0.75","0.95","39"
"2357","Laisser-faire","10","3","0.8","632","34.75","83","158"
"2370","Laisser-faire","10","3","0.8","397","56.55","85.1","99"
"2378","Laisser-faire","10","3","0.8","248","1.4000000000000001","2.9499999999999997","62"
"2368","Laisser-faire","10","3","0.8","425","49.8","81.39999999999999","106"
"2383","Laisser-faire","10","3","0.8","193","1.3","2.1","48"
"2371","Laisser-faire","10","3","0.8","476","44.75","83.3","119"
"2375","Laisser-faire","10","3","0.8","434","35.9","79.60000000000001","109"
"2376","Laisser-faire","10","3","0.8","430","50.1","83.7","108"
"2372","Laisser-faire","10","3","0.8","476","70.35","87","119"
"2377","Laisser-faire","10","3","0.8","462","61.7","87.45","116"
"2392","Laisser-faire","10","3","0.8","202","1.15","2.15","51"
"2379","Laisser-faire","10","3","0.8","497","38.1","78.85","124"
"2381","Laisser-faire","10","3","0.8","478","42.75","84.5","120"
"2384","Laisser-faire","10","3","0.8","432","43.65","82.69999999999999","108"
"2382","Laisser-faire","10","3","0.8","482","58.050000000000004","86.25","121"
"2385","Laisser-faire","10","3","0.8","460","44.4","81.45","115"
"2388","Laisser-faire","10","3","0.8","423","48.85","81.75","106"
"2386","Laisser-faire","10","3","0.8","464","49.6","84.8","116"
"2390","Laisser-faire","10","3","0.8","418","62","84.89999999999999","105"
"2398","Laisser-faire","10","3","0.8","143","0.8","1","36"
"2389","Laisser-faire","10","3","0.8","449","50.9","82.6","112"
