"BehaviorSpace results (NetLogo 6.1.1)"
"CoVprehension_backtracking_V11VersionSite_250520.nlogo"
"Explo_V11_Scenario-1-2"
"05/26/2020 00:09:04:623 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Nombre-de-cas-au-départ","R0-fixé","probability-asymptomatic-infection","Temps-d'attente-pour-la-réalisation-du-test","Probabilité-que-le-test-soit-efficace","Probabilité-de-respect-du-confinement","fixed-seed?","SCENARIO","Repartition-initiale-des-malades","[step]","MaxI%","nb-non-S%","epidemic-duration-final","Max-Conf%","total-population-locked%"
"1242","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","474","51.449999999999996","86.35000000000001","119","0","0"
"1245","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","420","52.1","87.75","105","0","0"
"1247","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","388","58.550000000000004","85.9","97","0","0"
"1246","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","440","54.50000000000001","88.14999999999999","110","0","0"
"1259","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","189","1.3","1.6500000000000001","47","0","0"
"1249","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","424","48.75","84.85000000000001","106","0","0"
"1253","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","409","53.349999999999994","84.39999999999999","102","0","0"
"1251","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","442","66.8","86.95","111","0","0"
"1248","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","461","42.05","82.69999999999999","115","0","0"
"1250","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","471","64.8","87.55","118","0","0"
"1252","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","463","48.949999999999996","86.35000000000001","116","0","0"
"1255","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","419","56.599999999999994","85.65","105","0","0"
"1256","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","476","51.6","84.89999999999999","119","0","0"
"1257","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","475","45.95","83.89999999999999","119","0","0"
"1261","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","415","55.300000000000004","87.25","104","0","0"
"1260","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","440","49.5","85.05","110","0","0"
"1258","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","488","62.150000000000006","88.6","122","0","0"
"1262","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","432","53.849999999999994","84.7","108","0","0"
"1264","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","421","59.9","88.25","105","0","0"
"1274","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","136","1.15","1.3","34","0","0"
"1265","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","426","60.550000000000004","90.2","107","0","0"
"1263","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","456","47.449999999999996","83.6","114","0","0"
"1268","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","421","62.949999999999996","88.4","105","0","0"
"1267","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","444","55.1","85.2","111","0","0"
"1269","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","443","48.85","83.85000000000001","111","0","0"
"1272","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","416","52.849999999999994","87.4","104","0","0"
"1266","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","483","56.8","85.5","121","0","0"
"1271","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","440","57.99999999999999","87.9","110","0","0"
"1270","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","500","62.64999999999999","86","125","0","0"
"1275","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","409","68.60000000000001","89.1","102","0","0"
"1273","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","446","47.85","82.35","112","0","0"
"1277","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","443","80.05","91.7","111","0","0"
"1280","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","393","55.75","84.39999999999999","98","0","0"
"1276","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","484","64.4","89.3","121","0","0"
"1279","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","412","43.45","86.6","103","0","0"
"1278","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","466","81.85","93.60000000000001","117","0","0"
"1281","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","426","59.4","87.94999999999999","107","0","0"
"1282","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","444","53.349999999999994","84.95","111","0","0"
"1284","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","403","55.300000000000004","84.6","101","0","0"
"1283","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","440","57.35","86.6","110","0","0"
"1285","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","440","57.3","85.65","110","0","0"
"1286","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","448","60.25","86.3","112","0","0"
"1288","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","460","60.25","84.3","115","0","0"
"1287","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","468","53.05","85.05","117","0","0"
"1290","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","436","43.25","83.45","109","0","0"
"1289","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","509","61.9","86.4","127","0","0"
"1292","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","395","70.1","89.25","99","0","0"
"1291","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","441","66.85","89.3","110","0","0"
"1295","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","393","48.4","83.89999999999999","98","0","0"
"1294","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","412","42.55","80.85","103","0","0"
"1293","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","462","56.3","86.95","116","0","0"
"1296","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","452","57.599999999999994","87.9","113","0","0"
"1298","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","422","47.449999999999996","85.8","106","0","0"
"1301","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","376","53.849999999999994","83.45","94","0","0"
"1299","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","436","61.6","88.05","109","0","0"
"1297","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","489","59.45","87.1","122","0","0"
"1300","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","426","52.849999999999994","87.15","107","0","0"
"1304","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","415","53.6","86.05000000000001","104","0","0"
"1305","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","420","58.5","85.39999999999999","105","0","0"
"1302","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","536","49.15","86.95","134","0","0"
"1306","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","437","53.1","86.3","109","0","0"
"1303","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","541","48.75","86.2","135","0","0"
"1307","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","433","67.30000000000001","87.64999999999999","108","0","0"
"1308","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","448","44.7","82.45","112","0","0"
"1309","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","426","48.85","83.2","107","0","0"
"1310","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","439","53.15","86.35000000000001","110","0","0"
"1312","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","396","57.05","84.45","99","0","0"
"1313","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","402","42.449999999999996","80.45","101","0","0"
"1314","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","396","56.75","85.39999999999999","99","0","0"
"1311","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","472","51","86.15","118","0","0"
"1315","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","448","54","86.95","112","0","0"
"1316","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","472","53.05","86.3","118","0","0"
"1317","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","504","49.5","87.3","126","0","0"
"1318","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","466","74.45","91.55","117","0","0"
"1323","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","425","58.099999999999994","88.05","106","0","0"
"1321","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","428","61.050000000000004","87.6","107","0","0"
"1319","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","463","69.69999999999999","90.3","116","0","0"
"1326","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","412","57.599999999999994","84.35000000000001","103","0","0"
"1324","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","448","46.9","85.55","112","0","0"
"1322","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","485","44.45","83.05","121","0","0"
"1327","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","412","56.89999999999999","85.39999999999999","103","0","0"
"1320","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","519","59.4","89.5","130","0","0"
"1325","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","484","47.75","85.1","121","0","0"
"1331","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","392","54.2","84.25","98","0","0"
"1330","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","450","55.2","86","113","0","0"
"1328","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","484","48.35","86.25","121","0","0"
"1329","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","488","63.6","85.85000000000001","122","0","0"
"1332","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","408","53.800000000000004","83.7","102","0","0"
"1333","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","472","51.6","84.8","118","0","0"
"1334","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","465","61.5","87.6","116","0","0"
"1337","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","392","52.5","85.75","98","0","0"
"1335","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","452","43.3","84.25","113","0","0"
"1336","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","460","56.49999999999999","88.6","115","0","0"
"1339","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","424","63.3","89.64999999999999","106","0","0"
"1341","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","421","58.25","84.35000000000001","105","0","0"
"1340","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","460","51.4","85.05","115","0","0"
"1342","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","421","55.25","85.6","105","0","0"
"1343","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","443","48.75","83","111","0","0"
"1346","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","393","50.74999999999999","83.39999999999999","98","0","0"
"1345","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","412","53.5","85.39999999999999","103","0","0"
"1338","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","544","46","81.2","136","0","0"
"1353","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","188","2","2.85","47","3.25","3.25"
"1352","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","226","1.7500000000000002","2.4","57","2.3","2.5"
"1354","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","217","2.55","3.5000000000000004","54","3.5000000000000004","3.5000000000000004"
"1344","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","500","46.1","86.3","125","0","0"
"1347","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","468","44.75","80.25","117","0","0"
"1355","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","199","1.7500000000000002","2.4","50","2.35","2.35"
"1348","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","454","49.1","83.5","114","0","0"
"1359","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","165","2.15","2.45","41","2.75","2.75"
"1358","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","212","2.4","3.1","53","3.4000000000000004","3.4000000000000004"
"1351","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","432","47","81.15","108","57.35","82.39999999999999"
"1349","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","433","58.650000000000006","88.64999999999999","108","0","0"
"1360","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","218","2.85","4.3","55","4.65","4.65"
"1361","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","191","1.95","2.55","48","3.25","3.25"
"1365","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","153","2.6","3.25","38","3.3000000000000003","3.3000000000000003"
"1357","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","275","2.35","5.3","69","4.05","5.65"
"1362","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","231","2.1999999999999997","3.3000000000000003","58","3.2","3.45"
"1363","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","225","2.1","3.25","56","3.3000000000000003","3.3000000000000003"
"1367","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","215","2","3.1","54","2.9000000000000004","3.4000000000000004"
"1368","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","216","2.55","3.8","54","3.5999999999999996","3.5999999999999996"
"1366","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","234","1.95","3.25","59","2.9499999999999997","2.9499999999999997"
"1369","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","208","2","2.5","52","2.3","2.5"
"1356","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","415","53.2","82.15","104","63.7","81.05"
"1371","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","142","1.7999999999999998","2.35","36","2.85","2.85"
"1350","18","3","0.3","0","0.95","1","false","Laisser-faire","Bien répartis","508","49","83.75","127","0","0"
"1376","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","136","2.45","2.65","34","2.55","2.55"
"1372","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","171","1.7999999999999998","2","43","2.1","2.1"
"1375","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","200","2.9000000000000004","4.3999999999999995","50","4.25","4.6"
"1379","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","137","1.6","1.7000000000000002","34","1.35","1.35"
"1373","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","230","2.1999999999999997","3.35","58","3.8","3.8"
"1370","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","259","1.8499999999999999","3.1","65","2.85","3.2"
"1374","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","232","2.1999999999999997","3.85","58","4.2","4.35"
"1377","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","194","1.6500000000000001","2.75","49","3.15","3.15"
"1378","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","196","1.6500000000000001","2.3","49","2.4","2.4"
"1364","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","414","49.05","79.14999999999999","104","61.050000000000004","80.5"
"1381","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","188","2.1999999999999997","3.1","47","3.45","3.45"
"1385","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","169","2.3","2.85","42","3","3"
"1380","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","210","2.4","3.15","53","3.45","3.5999999999999996"
"1384","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","203","1.95","2.5","51","2.75","2.75"
"1387","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","201","2.1999999999999997","2.9000000000000004","50","3.3000000000000003","3.3000000000000003"
"1382","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","233","2.0500000000000003","2.9499999999999997","58","3.3000000000000003","3.3000000000000003"
"1383","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","243","1.95","3.65","61","3.6999999999999997","3.9"
"1390","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","168","2.1","2.75","42","3.25","3.25"
"1386","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","229","1.7999999999999998","3.5000000000000004","57","3.3000000000000003","3.3000000000000003"
"1388","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","200","2.0500000000000003","3.2","50","3.6999999999999997","3.9"
"1391","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","179","2.1999999999999997","3.25","45","3.6999999999999997","3.6999999999999997"
"1389","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","194","2.0500000000000003","3.35","49","3.75","3.75"
"1393","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","184","1.6","2.35","46","2.5","2.5"
"1396","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","198","2.0500000000000003","3","50","3.45","3.45"
"1392","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","255","2.6","3.2","64","3.25","3.25"
"1395","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","215","2.3","3.35","54","3.5999999999999996","3.5999999999999996"
"1398","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","210","2.65","3.85","53","4.2","4.2"
"1399","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","198","1.7500000000000002","2.9499999999999997","50","2.8000000000000003","2.8000000000000003"
"1400","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","183","2.4","2.9000000000000004","46","3.1","3.1"
"1397","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","233","2.1999999999999997","2.9000000000000004","58","3.3000000000000003","3.3000000000000003"
"1401","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","191","2","2.65","48","3","3"
"1402","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","187","2.5","3.25","47","3.65","3.65"
"1403","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","174","1.6500000000000001","2.25","44","2.45","2.45"
"1407","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","169","1.7999999999999998","2.15","42","2.45","2.45"
"1405","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","187","2.55","3.9","47","4.1000000000000005","4.1000000000000005"
"1408","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","176","1.9","2.1999999999999997","44","2.1999999999999997","2.1999999999999997"
"1404","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","196","2.0500000000000003","2.45","49","2.65","2.65"
"1406","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","190","2.1","2.65","48","2.9499999999999997","2.9499999999999997"
"1410","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","195","2.4","3.8","49","4","4.2"
"1409","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","227","2.35","3","57","2.8000000000000003","2.8000000000000003"
"1394","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","444","49.15","80.7","111","61.550000000000004","80.85"
"1412","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","205","1.95","3.1","51","3.1","3.1"
"1411","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","224","2.4","5.050000000000001","56","3.8","5.25"
"1415","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","200","2.7","3.05","50","3.25","3.25"
"1413","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","217","2.0500000000000003","3.2","54","3.4000000000000004","3.4000000000000004"
"1418","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","203","2","2.75","51","2.9000000000000004","2.9000000000000004"
"1416","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","230","2.0500000000000003","4.5","58","3.75","4.8"
"1414","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","244","2.1999999999999997","4.65","61","4.15","4.7"
"1417","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","235","1.6500000000000001","2.9000000000000004","59","2.55","2.9000000000000004"
"1423","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","188","2.8000000000000003","3.45","47","3.5999999999999996","3.5999999999999996"
"1421","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","205","2.3","3.8","51","3.5999999999999996","3.85"
"1420","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","214","2.1","3.05","54","3.25","3.25"
"1419","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","230","2.0500000000000003","3.35","58","3.05","3.35"
"1422","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","240","2.6","4","60","4.1000000000000005","4.1000000000000005"
"1424","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","182","2.35","2.75","46","2.9499999999999997","2.9499999999999997"
"1426","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","169","1.8499999999999999","2.25","42","2.45","2.45"
"1428","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","199","1.9","2.7","50","2.55","2.55"
"1425","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","207","2.15","2.9499999999999997","52","2.7","2.7"
"1430","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","185","2.5","3.2","46","3.35","3.35"
"1429","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","188","2.15","2.6","47","3.15","3.15"
"1433","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","159","2.1","2.85","40","2.85","2.85"
"1427","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","240","1.7999999999999998","3.5999999999999996","60","3.05","3.9"
"1432","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","204","1.8499999999999999","2.55","51","2.75","2.75"
"1437","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","193","2.15","2.65","48","2.8000000000000003","2.8000000000000003"
"1436","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","203","1.55","1.8499999999999999","51","2.4","2.4"
"1431","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","244","2.5","3.3000000000000003","61","3.65","3.65"
"1438","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","220","1.6500000000000001","2.55","55","2","2.45"
"1434","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","250","1.6500000000000001","2.55","63","2","2.4"
"1439","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","212","2.55","3.8","53","4.05","4.15"
"1444","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","179","1.7999999999999998","2.4","45","2.65","2.65"
"1446","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","175","1.7500000000000002","2.0500000000000003","44","1.6500000000000001","1.6500000000000001"
"1440","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","260","2.1999999999999997","5.050000000000001","65","3.6999999999999997","5.4"
"1445","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","214","2.1999999999999997","3.5999999999999996","54","4.1000000000000005","4.1000000000000005"
"1447","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","192","1.95","2.6","48","2.6","2.6"
"1441","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","273","1.8499999999999999","3.5000000000000004","68","2.8000000000000003","3.75"
"1450","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","184","2.4","3.05","46","3.5000000000000004","3.5000000000000004"
"1442","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","250","2.15","3.15","63","3.25","3.35"
"1443","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","255","2.3","4.35","64","3.9","4.3999999999999995"
"1451","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","185","2.5","3.05","46","3.5999999999999996","3.5999999999999996"
"1449","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","212","2.25","3.4000000000000004","53","3.6999999999999997","3.6999999999999997"
"1452","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","182","2","2.75","46","3.05","3.05"
"1453","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","178","2.75","3.45","45","3.6999999999999997","3.6999999999999997"
"1448","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","246","2.45","3.35","62","3.8","3.8"
"1454","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","201","2.45","3.55","50","3.95","3.95"
"1435","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","468","44","77.60000000000001","117","56.25","78.64999999999999"
"1455","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","209","2.4","4.15","52","4.1000000000000005","4.5"
"1456","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","208","2","2.5","52","2.8000000000000003","2.8000000000000003"
"1458","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","180","1.4500000000000002","2.0500000000000003","45","1.95","1.95"
"1459","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","193","2.15","3.05","48","3","3"
"1457","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","209","2.4","3.75","52","3.55","3.55"
"1460","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","181","2.1","2.85","45","3.15","3.5000000000000004"
"1462","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","188","2.3","3.4000000000000004","47","4.05","4.05"
"1461","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","199","2.15","2.9499999999999997","50","3.2","3.2"
"1465","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","205","2.45","3.5999999999999996","51","3.75","3.75"
"1466","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","194","1.7000000000000002","2.15","49","2.85","2.85"
"1463","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","228","2.15","3.25","57","3.3000000000000003","3.5999999999999996"
"1467","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","207","2.1999999999999997","2.8000000000000003","52","3.3000000000000003","3.3000000000000003"
"1464","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","276","1.9","3.15","69","3.05","3.1"
"1470","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","185","2.1999999999999997","2.9499999999999997","46","3.35","3.35"
"1471","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","191","2.1","2.8000000000000003","48","2.85","2.85"
"1469","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","239","2.75","5.1","60","5.1","5.1"
"1473","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","191","2.3","3.4000000000000004","48","3.6999999999999997","3.6999999999999997"
"1468","18","3","0.3","0","0.95","1","false","Confinement simple","Aléatoire","293","3.3000000000000003","7.449999999999999","73","6.3","7.7"
